# TOTAL_GENES = 58335
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                               TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
REACTOME_DEFECTIVE_B4GALT7_C...         SET      17      0.19531    0.0033337      0.19458      0.15775 REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE
REACTOME_DEFECTIVE_EXT2_CAUS...         SET      12     0.021855   0.00031342       0.2333      0.46268 REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2
REACTOME_DISEASES_OF_IMMUNE_...         SET      29     -0.17018   -0.0037935       0.1452      0.87941 REACTOME_DISEASES_OF_IMMUNE_SYSTEM
REACTOME_DISEASES_OF_SIGNAL_...         SET     418    -0.014561   -0.0012282     0.039386       0.6442 REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS
REACTOME_DNA_DAMAGE_TELOMERE...         SET      77     -0.14707   -0.0053399      0.11425      0.90101 REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE
REACTOME_DOWNSTREAM_SIGNALIN...1        SET      31     -0.12812   -0.0029527      0.15064      0.80247 REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1
REACTOME_DOWNSTREAM_SIGNALIN...2        SET      29     -0.13277   -0.0029597      0.15705      0.80106 REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2
REACTOME_DOWNSTREAM_SIGNALIN...3        SET      24     -0.14996    -0.003041      0.17198      0.80837 REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3
REACTOME_DOWNSTREAM_SIGNALIN...4        SET      26     0.017649   0.00037251       0.1615      0.45649 REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4
REACTOME_DOWNSTREAM_SIGNAL_T...         SET      29      0.13836    0.0030843      0.14969      0.17766 REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION
REACTOME_DUAL_INCISION_IN_GG...         SET      40      0.16779    0.0043921      0.12025     0.081458 REACTOME_DUAL_INCISION_IN_GG_NER
REACTOME_ENDOSOMAL_VACUOLAR_...         SET      11      0.23594    0.0032396      0.27965      0.19942 REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY
REACTOME_ER_TO_GOLGI_ANTEROG...         SET     151    -0.080354   -0.0040829     0.066103      0.88792 REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT
REACTOME_ESR_MEDIATED_SIGNAL...         SET     214    -0.039273   -0.0023744     0.059786      0.74438 REACTOME_ESR_MEDIATED_SIGNALING
REACTOME_ESTROGEN_DEPENDENT_...         SET     144    -0.029289   -0.0014534     0.078267      0.64588 REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION
REACTOME_EUKARYOTIC_TRANSLAT...1        SET      88     -0.18329   -0.0071138     0.092922      0.97572 REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION
REACTOME_EUKARYOTIC_TRANSLAT...2        SET     112    -0.097232   -0.0042564     0.081413      0.88382 REACTOME_EUKARYOTIC_TRANSLATION_INITIATION
REACTOME_FACTORS_INVOLVED_IN...         SET     165     -0.19124    -0.010156     0.065379      0.99828 REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION
REACTOME_FGFR1C_LIGAND_BINDI...         SET      11     -0.49245   -0.0067617      0.24682      0.97699 REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION
REACTOME_FGFR1_LIGAND_BINDIN...         SET      15     -0.41057   -0.0065828      0.21964      0.96921 REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION
REACTOME_FGFR1_MUTANT_RECEPT...         SET      31    -0.088141   -0.0020313      0.15406      0.71638 REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION
REACTOME_FGFR2_MUTANT_RECEPT...         SET      32      0.12019    0.0028143      0.14964      0.21094 REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION
REACTOME_FLT3_SIGNALING_IN_D...         SET      28      0.10678    0.0023389      0.15174      0.24081 REACTOME_FLT3_SIGNALING_IN_DISEASE
REACTOME_FORMATION_OF_THE_BE...         SET      89     -0.12908   -0.0050382      0.10271      0.89557 REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX
REACTOME_FRS_MEDIATED_FGFR1_...         SET      23     -0.22305   -0.0044281      0.16868      0.90697 REACTOME_FRS_MEDIATED_FGFR1_SIGNALING
REACTOME_FRS_MEDIATED_FGFR2_...         SET      24     -0.17605   -0.0035702      0.16629      0.85513 REACTOME_FRS_MEDIATED_FGFR2_SIGNALING
REACTOME_FRS_MEDIATED_FGFR3_...         SET      19     -0.20569   -0.0037116      0.18434      0.86776 REACTOME_FRS_MEDIATED_FGFR3_SIGNALING
REACTOME_FRS_MEDIATED_FGFR4_...         SET      21   -0.0090339  -0.00017137       0.1716      0.52099 REACTOME_FRS_MEDIATED_FGFR4_SIGNALING
REACTOME_GENE_SILENCING_BY_R...         SET     137    -0.043793   -0.0021198     0.074285      0.72224 REACTOME_GENE_SILENCING_BY_RNA
REACTOME_GOLGI_TO_ER_RETROGR...         SET     131     -0.10939   -0.0051779     0.072398      0.93459 REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT
REACTOME_GPCR_LIGAND_BINDING            SET     447     0.037989    0.0033127     0.039281      0.16675 REACTOME_GPCR_LIGAND_BINDING
REACTOME_G_ALPHA_Q_SIGNALLIN...         SET     206     0.078439    0.0046531     0.057663     0.086868 REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS
REACTOME_HCMV_INFECTION                 SET     157     -0.15979   -0.0082784     0.071087       0.9877 REACTOME_HCMV_INFECTION
REACTOME_HIV_ELONGATION_ARRE...         SET      35      0.39507    0.0096742      0.13733    0.0020092 REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY
REACTOME_HSF1_DEPENDENT_TRAN...         SET      37      0.17989     0.004529      0.14362       0.1052 REACTOME_HSF1_DEPENDENT_TRANSACTIVATION
REACTOME_HSP90_CHAPERONE_CYC...         SET      56    -0.079748   -0.0024697      0.10991      0.76595 REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND
REACTOME_IMMUNOREGULATORY_IN...         SET     180     0.074808    0.0041491     0.062472      0.11557 REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL
REACTOME_INFLUENZA_INFECTION            SET     150    -0.057529   -0.0029135     0.066668      0.80591 REACTOME_INFLUENZA_INFECTION
REACTOME_INITIAL_TRIGGERING_...         SET      77     0.097532    0.0035412     0.098116       0.1601 REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT
REACTOME_INTERFERON_ALPHA_BE...         SET      71     -0.15272   -0.0053248     0.099077      0.93839 REACTOME_INTERFERON_ALPHA_BETA_SIGNALING
REACTOME_INTERFERON_GAMMA_SI...         SET      89     0.066237    0.0025853     0.085915      0.22037 REACTOME_INTERFERON_GAMMA_SIGNALING
REACTOME_INTERFERON_SIGNALING           SET     198     -0.06815   -0.0039637     0.057707      0.88119 REACTOME_INTERFERON_SIGNALING
REACTOME_IRAK4_DEFICIENCY_TL...         SET      17     -0.16333   -0.0027878      0.19228      0.80217 REACTOME_IRAK4_DEFICIENCY_TLR2_4
REACTOME_IRS_MEDIATED_SIGNAL...         SET      47     0.054462    0.0015453      0.11376      0.31606 REACTOME_IRS_MEDIATED_SIGNALLING
REACTOME_LEISHMANIA_INFECTION           SET     301     0.021587    0.0015467     0.046886      0.32261 REACTOME_LEISHMANIA_INFECTION
REACTOME_MAPK_FAMILY_SIGNALI...         SET     316    -0.022834    -0.001676     0.045047      0.69388 REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
REACTOME_METABOLISM_OF_AMINO...         SET     358    -0.036648   -0.0028622     0.043298      0.80134 REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES
REACTOME_METABOLISM_OF_FAT_S...         SET      46     -0.10211   -0.0028662       0.1195      0.80357 REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS
REACTOME_NEURONAL_SYSTEM                SET     389     0.028699    0.0023358     0.042367      0.24908 REACTOME_NEURONAL_SYSTEM
REACTOME_NEUTROPHIL_DEGRANUL...         SET     461     0.038756    0.0034317     0.037291      0.14934 REACTOME_NEUTROPHIL_DEGRANULATION
REACTOME_NICOTINATE_METABOLI...         SET      31      0.13744    0.0031675      0.14015      0.16339 REACTOME_NICOTINATE_METABOLISM
REACTOME_NONSENSE_MEDIATED_D...         SET     108     -0.16591   -0.0071323     0.081892      0.97861 REACTOME_NONSENSE_MEDIATED_DECAY_NMD
REACTOME_OAS_ANTIVIRAL_RESPO...         SET       8     0.094783    0.0011099      0.25493      0.35502 REACTOME_OAS_ANTIVIRAL_RESPONSE
REACTOME_PEPTIDE_LIGAND_BIND...         SET     190   -0.0040721  -0.00023202     0.062803      0.52585 REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS
REACTOME_PI_3K_CASCADE_FGFR1            SET      21     -0.30053   -0.0057011       0.1877      0.94532 REACTOME_PI_3K_CASCADE_FGFR1
REACTOME_PI_3K_CASCADE_FGFR3            SET      17     -0.29754   -0.0050786      0.21004      0.92169 REACTOME_PI_3K_CASCADE_FGFR3
REACTOME_PI_3K_CASCADE_FGFR4            SET      19    -0.036682   -0.0006619      0.19175      0.57585 REACTOME_PI_3K_CASCADE_FGFR4
REACTOME_PRE_NOTCH_EXPRESSIO...         SET     116     -0.12616   -0.0056201     0.088367       0.9233 REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING
REACTOME_REGULATION_OF_EXPRE...         SET     162     -0.08571   -0.0045105     0.065705      0.90396 REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS
REACTOME_RESPIRATORY_ELECTRO...1        SET      90     0.091287    0.0035829     0.088194      0.15032 REACTOME_RESPIRATORY_ELECTRON_TRANSPORT
REACTOME_RESPIRATORY_ELECTRO...2        SET     111    -0.044506   -0.0019396     0.079027      0.71334 REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS
REACTOME_RESPONSE_OF_EIF2AK4...         SET      95     -0.14019   -0.0056527     0.086427       0.9476 REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY
REACTOME_RNA_POLYMERASE_II_T...         SET      80      0.29475     0.010908     0.086833   0.00034411 REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES
REACTOME_RND2_GTPASE_CYCLE              SET      42    -0.086273   -0.0023141      0.12319      0.75814 REACTOME_RND2_GTPASE_CYCLE
REACTOME_RRNA_PROCESSING                SET     193      -0.1257   -0.0072183      0.05872      0.98385 REACTOME_RRNA_PROCESSING
REACTOME_SELECTIVE_AUTOPHAGY            SET      80    -0.067827   -0.0025101     0.091844      0.76989 REACTOME_SELECTIVE_AUTOPHAGY
REACTOME_SELENOAMINO_ACID_ME...         SET     112     -0.18097   -0.0079222     0.082042       0.9863 REACTOME_SELENOAMINO_ACID_METABOLISM
REACTOME_SEMAPHORIN_INTERACT...         SET      61    -0.013455  -0.00043486      0.10218      0.55238 REACTOME_SEMAPHORIN_INTERACTIONS
REACTOME_SHC_MEDIATED_CASCAD...1        SET      21     -0.30269   -0.0057421      0.17696      0.95641 REACTOME_SHC_MEDIATED_CASCADE_FGFR1
REACTOME_SHC_MEDIATED_CASCAD...2        SET      17     -0.30057   -0.0051303      0.19531      0.93809 REACTOME_SHC_MEDIATED_CASCADE_FGFR3
REACTOME_SHC_MEDIATED_CASCAD...3        SET      19    -0.069373   -0.0012518      0.18035      0.64976 REACTOME_SHC_MEDIATED_CASCADE_FGFR4
REACTOME_SIGNALING_BY_FGFR1_...         SET      38    -0.043914   -0.0011204      0.13534      0.62721 REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE
REACTOME_SIGNALING_BY_FGFR2_...         SET      42      0.12904    0.0034611      0.12842       0.1575 REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE
REACTOME_SIGNALING_BY_FGFR_I...         SET      62      0.12374    0.0040318       0.1067       0.1231 REACTOME_SIGNALING_BY_FGFR_IN_DISEASE
REACTOME_SIGNALING_BY_FLT3_F...         SET      19     0.083006    0.0014978      0.17607      0.31866 REACTOME_SIGNALING_BY_FLT3_FUSION_PROTEINS
REACTOME_SIGNALING_BY_FLT3_I...         SET      16     0.090926    0.0015057      0.19176      0.31769 REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS
REACTOME_SIGNALING_BY_INSULI...         SET      76     0.005384   0.00019421     0.090529      0.47629 REACTOME_SIGNALING_BY_INSULIN_RECEPTOR
REACTOME_SIGNALING_BY_INTERL...         SET     441    -0.015364   -0.0013308     0.038966      0.65332 REACTOME_SIGNALING_BY_INTERLEUKINS
REACTOME_SIGNALING_BY_ROBO_R...         SET     206    -0.030784   -0.0018261      0.05831      0.70123 REACTOME_SIGNALING_BY_ROBO_RECEPTORS
REACTOME_SIGNALING_BY_TYPE_1...         SET      52     0.045879    0.0013692      0.10856      0.33629 REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R
REACTOME_SIGNAL_REGULATORY_P...         SET      16     -0.13143   -0.0021763       0.2063      0.73795 REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS
REACTOME_SRP_DEPENDENT_COTRA...         SET     106     -0.12813   -0.0054567     0.080694      0.94383 REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE
REACTOME_STAT5_ACTIVATION_DO...         SET      10     -0.16722   -0.0021892      0.25395      0.74487 REACTOME_STAT5_ACTIVATION_DOWNSTREAM_OF_FLT3_ITD_MUTANTS
REACTOME_TCF_DEPENDENT_SIGNA...         SET     226    -0.044877   -0.0027879     0.055723      0.78969 REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
REACTOME_THE_CITRIC_ACID_TCA...         SET     159    -0.037124   -0.0019355     0.064607      0.71722 REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT
REACTOME_TRANSCRIPTIONAL_REG...         SET     104     -0.10889   -0.0045937     0.090677       0.8851 REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS
REACTOME_TRANSLATION                    SET     282    -0.037713   -0.0026158     0.049668      0.77616 REACTOME_TRANSLATION
REACTOME_TRANSMISSION_ACROSS...         SET     257   -0.0043066  -0.00028522     0.051571      0.53328 REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES
