GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
ENSG00000129353   19   10708121   10760235    128      21  22389       1.8902     0.029364        0.019429        0.096516
ENSG00000129351   19   10759937   10808095     70      16  22389       1.0938      0.13702         0.19774         0.13091
ENSG00000213339   19   10807112   10829043     38      10  22389      0.37792      0.35275         0.19783         0.59348
ENSG00000079805   19   10823729   10949169    305      31  22389       1.5922     0.055672         0.13158        0.041677
ENSG00000099203   19   10937743   10951983     18       8  22389      -1.0419      0.85127         0.89191         0.72603
ENSG00000214212   19   10942304   10985466     57      16  22389     -0.11798      0.54696         0.87303         0.28344
ENSG00000142453   19   10977253   11038453     87      20  22389        0.672      0.25079         0.79953        0.081326
ENSG00000130733   19   11028444   11044357     26      12  22389       1.4606     0.072064         0.31539        0.025535
ENSG00000127616   19   11066598   11177958    309      30  22389      -0.1681      0.56675           0.722         0.36358
ENSG00000130164   19   11195037   11249506    200      31  22389     0.042345      0.48311         0.37677         0.52715
ENSG00000161888   19   11252444   11271563     70      17  22389     -0.40092      0.65576         0.55738         0.67704
ENSG00000197256   19   11269943   11313243    150      28  22389       1.7071     0.043903        0.035462         0.12706
ENSG00000130158   19   11304969   11378168    159      26  22389      0.87564      0.19061         0.19439         0.20514
ENSG00000130167   19   11401798   11442672    110      20  22389     -0.80419      0.78936         0.74139         0.75789
ENSG00000105514   19   11427722   11455344     83      14  22389      -1.5656      0.94128         0.87565         0.93238
ENSG00000105518   19   11448452   11462065     23       5  22389      -0.2881      0.61336         0.62932         0.48648
ENSG00000183401   19   11452160   11470620     30      11  22389     -0.70836      0.76064         0.63623         0.75197
ENSG00000173928   19   11480383   11492627     13       9  22389      -0.3716       0.6449         0.51289         0.71974
ENSG00000187266   19   11482881   11500018     23      11  22389      0.48973      0.31216          0.1565         0.60003
ENSG00000205517   19   11499732   11535018     81      17  22389      0.48941      0.31228         0.13519         0.68729
ENSG00000130175   19   11541111   11566783     48      16  22389      0.16007      0.43641         0.34311          0.5014
ENSG00000196361   19   11557143   11596806    112      28  22389       0.7539      0.22545          0.4291         0.12263
ENSG00000161914   19   11589242   11621738     95      16  22389     0.050079      0.48003         0.37634         0.51269
ENSG00000130159   19   11611731   11644987     79      15  22389      0.30486      0.38024         0.43121         0.30195
ENSG00000130176   19   11644579   11666139     56      14  22389      0.40774      0.34173         0.30969         0.35155
ENSG00000130165   19   11658858   11675051     30       9  22389     -0.12942      0.55149          0.6727         0.39738
ENSG00000102575   19   11680475   11694801     51      13  22389      -1.9325      0.97335         0.96695         0.93605
ENSG00000198551   19   11703235   11734974    103      13  22389     0.064971       0.4741         0.32268         0.60369
ENSG00000197933   19   11827080   11854824     74      15  22389      -0.6899      0.75487         0.62897         0.71567
ENSG00000197044   19   11872815   11899893     92      15  22389     -0.66193      0.74599          0.7219         0.67443
ENSG00000177599   19   11904391   11924470     48      10  22389      -1.4416       0.9253         0.90626         0.87347
ENSG00000171295   19   11920099   11951016    109      13  22389      -1.2039      0.88569         0.82694         0.81207
ENSG00000171291   19   11954541   11985306     87      16  22389      -1.5108      0.93458         0.93979         0.87552
ENSG00000198429   19   11993633   12030366     99      19  22389     0.040695      0.48377         0.73248         0.27593
ENSG00000196757   19   12030883   12066588     89      16  22389     -0.81327      0.79197         0.60995         0.81406
ENSG00000197054   19   12070796   12096214    114      10  22389     -0.85636       0.8041         0.56573          0.9485
ENSG00000197647   19   12120532   12151525     55      16  22389     -0.43862      0.66953          0.3832         0.92934
ENSG00000257446   19   12149620   12168782     39       9  22389    -0.046855      0.51869         0.30954         0.73078
ENSG00000223547   19   12170546   12193626     53       9  22389     -0.58515      0.72078         0.55712         0.74942
ENSG00000132010   19   12237165   12256222     31      10  22389     -0.46354      0.67851         0.75151         0.48949
ENSG00000257591   19   12250705   12272546     29       8  22389      -0.1968      0.57801         0.65552         0.42955
ENSG00000196646   19   12268872   12305064     59      18  22389     -0.85465      0.80363         0.79054         0.67536
ENSG00000197857   19   12353059   12410714    137      17  22389      0.50753      0.30589         0.62015         0.14488
ENSG00000188868   19   12423291   12449534     48      11  22389     -0.33643      0.63173         0.57202          0.5556
ENSG00000198342   19   12455185   12481475     30      12  22389      0.30455      0.38035         0.29139         0.45744
ENSG00000196466   19   12495828   12517088     18       9  22389     0.004161      0.49834         0.68835         0.32084
ENSG00000180855   19   12532710   12556926    158      13  22389    -0.048378      0.51929         0.40341         0.56605
ENSG00000242852   19   12566998   12600632     75      15  22389      0.58799      0.27827         0.56172         0.13634
ENSG00000249709   19   12631184   12696789    119      29  22389     -0.47787      0.68363         0.68106         0.58745
ENSG00000188033   19   12681920   12726623     97      15  22389     -0.35449      0.63851         0.61603         0.55201
ENSG00000173875   19   12716732   12745676     73      13  22389      0.56482       0.2861         0.64547         0.12451
ENSG00000104774   19   12752322   12782591     54      16  22389     -0.12083      0.54809          0.3976         0.65177
ENSG00000123154   19   12772618   12791646     32      18  22389     -0.18905      0.57497          0.5102          0.5892
ENSG00000105583   19   12773881   12785465     17      12  22389     -0.13724      0.55458         0.53398         0.53422
ENSG00000095059   19   12781531   12797701     27      13  22389     -0.23766      0.59393         0.61432         0.50714
ENSG00000132004   19   12794730   12812649     41       6  22389      0.48328      0.31445         0.31014         0.30154
ENSG00000105576   19   12805008   12839838     75      13  22389      0.20328      0.41946         0.26926         0.55809
ENSG00000039987   19   12857600   12874272     14      12  22389      0.14566       0.4421         0.35208         0.51211
ENSG00000095066   19   12868817   12894248     38      14  22389     0.016567      0.49339         0.34538         0.62091
ENSG00000171223   19   12897310   12909125     18      10  22389      0.95761      0.16913        0.098841          0.3191
ENSG00000167815   19   12902634   12917724     39      11  22389      0.25524      0.39927         0.36374         0.39033
ENSG00000104889   19   12907863   12929462     81      13  22389     -0.19349      0.57671         0.56582         0.46955
ENSG00000132026   19   12931291   12951242     45      12  22389      0.27369      0.39216         0.34243         0.41313
ENSG00000105613   19   12944259   12990766     90      15  22389      -0.8054       0.7897         0.60784         0.81201
ENSG00000105612   19   12981025   12997409     28       9  22389      -1.2229      0.88932         0.88056         0.79399
ENSG00000105610   19   12990236   13003017     23       9  22389     -0.97028      0.83405         0.81653         0.77091
ENSG00000105607   19   12996943   13015813     33       9  22389     -0.21165      0.58381         0.36296         0.80288
ENSG00000161860   19   13004894   13035116     52      13  22389      0.16532      0.43435         0.34904         0.46387
ENSG00000179115   19   13028284   13049558     33      10  22389     -0.87566      0.80939         0.61088         0.87946
ENSG00000179218   19   13044414   13060304     13       7  22389     0.074075      0.47048         0.40423         0.49637
ENSG00000179262   19   13051628   13069457     23      13  22389     -0.18375      0.57289         0.41834         0.68964
ENSG00000179271   19   13059970   13073068     18      11  22389     -0.34825      0.63617          0.4532         0.79646
ENSG00000179284   19   13075432   13090567     27      14  22389     -0.35437      0.63847         0.50017         0.73474
ENSG00000008441   19   13101584   13214610    176      29  22389     0.043305      0.48273         0.25358         0.80639
ENSG00000104903   19   13203002   13218974     24      11  22389      0.42028      0.33714          0.2268         0.48187
ENSG00000104907   19   13210714   13232573     41      20  22389     -0.28096      0.61063         0.49192          0.6674
ENSG00000160877   19   13223813   13256961     57      15  22389     -0.37565      0.64641         0.59437         0.59756
ENSG00000104915   19   13249872   13266188     33      11  22389     -0.65672      0.74432         0.61266         0.81686
ENSG00000160888   19   13256282   13270722     35      11  22389     0.098383      0.46081         0.43546         0.43646
ENSG00000141837   19   13312256   13622274   1048     101  22389      -1.5591      0.94051         0.93167         0.80757
ENSG00000037757   19   13870328   13890096     55      12  22389      -1.1521      0.87535          0.7724         0.83981
ENSG00000104979   19   13880257   13894587     60      10  22389      -1.7253      0.95776         0.91104         0.89876
ENSG00000132003   19   13901258   13948068     71      15  22389      0.49708      0.30957         0.53812         0.17132
ENSG00000187556   19   13983063   13996571     22       6  22389       1.4149     0.078545        0.045675         0.20599
ENSG00000132024   19   14011956   14046693     52      16  22389       1.4606     0.072057        0.028697          0.2807
ENSG00000132000   19   14037000   14069204     36      15  22389     -0.94515      0.82771         0.84461         0.74012
ENSG00000132017   19   14058319   14077256     17      10  22389      -1.0866       0.8614         0.89387         0.77778
ENSG00000132005   19   14067342   14122134     43      17  22389     -0.27987      0.61021         0.51118         0.64927
ENSG00000171136   19   14134017   14146783     41      12  22389     -0.58065      0.71926          0.8192         0.54759
ENSG00000104998   19   14137552   14168731     85      20  22389      -1.1039      0.86518         0.88312         0.72509
ENSG00000187867   19   14159179   14177908     45      18  22389      -2.1097      0.98256         0.96771         0.97014
ENSG00000188032   19   14187444   14201607     13       9  22389     -0.94741      0.82828         0.80236         0.77263
ENSG00000141858   19   14194229   14206232     11       8  22389     -0.26865       0.6059         0.70545         0.47517
ENSG00000072062   19   14197500   14233559     40      15  22389     -0.30362      0.61929         0.41054         0.73488
ENSG00000105011   19   14225321   14252440     44      11  22389      0.83828      0.20094         0.22115         0.20485
ENSG00000072071   19   14253549   14321997    145      33  22389       1.0082      0.15669        0.075267         0.39225
ENSG00000123146   19   14486403   14524537     82      33  22389      -2.4103      0.99203          0.9954         0.95733
ENSG00000123136   19   14514610   14535195     37      16  22389       -1.781      0.96255         0.93766         0.93544
ENSG00000123143   19   14539166   14587679    139      34  22389     -0.56195      0.71292         0.60689         0.72094
ENSG00000160951   19   14578278   14591174     61      16  22389     -0.53235      0.70276         0.52988         0.82397
ENSG00000123159   19   14583571   14611961    124      28  22389       -1.644      0.94991         0.91861         0.93465
ENSG00000132002   19   14620581   14645087     51      13  22389     -0.22357      0.58845          0.7632         0.39161
ENSG00000099797   19   14635379   14681792    131      30  22389    -0.086045      0.53428         0.76783         0.30817
ENSG00000099795   19   14671890   14687889     37      13  22389      0.27619       0.3912         0.47659         0.29599
ENSG00000187912   19   14688896   14726956    133      28  22389      0.31639      0.37585         0.26886         0.47685
ENSG00000131355   19   14725051   14790730    242      40  22389      0.41363      0.33957         0.21163         0.51693
ENSG00000160961   19   14795711   14849558    205      31  22389     -0.11262      0.54484         0.40481         0.63992
ENSG00000127507   19   14838509   14894353    237      33  22389      0.17111      0.43207         0.35088         0.47979
ENSG00000127530   19   14904943   14951188    160      34  22389     0.099267      0.46046         0.29543         0.62741
ENSG00000188269   19   14932139   14944276     46      11  22389      0.76114      0.22329         0.17118         0.30113
ENSG00000127515   19   14946760   14957689     47      16  22389     -0.67337      0.74964         0.58766         0.84939
ENSG00000185385   19   14986238   14997167     68      15  22389     -0.52659      0.70076         0.62401         0.68791
ENSG00000127529   19   15047301   15058260     40      13  22389   -0.0037239      0.50149         0.40392          0.5655
ENSG00000105143   19   15055845   15126455    428      37  22389      0.10142      0.45961         0.26398          0.7272
ENSG00000160994   19   15116539   15139083    144      24  22389      0.14864      0.44092         0.51127         0.35597
ENSG00000105141   19   15155291   15174104     85      13  22389     -0.96363      0.83238         0.78948         0.76472
ENSG00000094661   19   15192877   15203944     62      15  22389      -1.6756      0.95309          0.9104          0.9196
ENSG00000105137   19   15213214   15230790     41      10  22389    -0.002557      0.50102         0.32288         0.67391
ENSG00000105135   19   15220785   15241610     68      16  22389     -0.82131      0.79426         0.63095         0.87746
ENSG00000074181   19   15265444   15316792    146      24  22389     -0.22089      0.58741         0.35323         0.78273
ENSG00000105131   19   15332730   15348858     15      12  22389     -0.96726      0.83329         0.79268         0.80796
ENSG00000141867   19   15343301   15448354    115      26  22389     -0.18601      0.57378         0.74727         0.35734
ENSG00000105127   19   15459332   15495638     53      19  22389      -1.0586      0.85512         0.95292         0.61654
ENSG00000011243   19   15485859   15534916     75      17  22389     -0.79525      0.78677         0.76635         0.63391
ENSG00000011451   19   15527318   15565767     35      18  22389     -0.87708      0.80978         0.73167         0.73728
ENSG00000105122   19   15557435   15580382     35      17  22389      0.30881      0.37873         0.19662         0.68526
ENSG00000161031   19   15574456   15595315     66      17  22389      0.37262      0.35472         0.25531         0.46799
ENSG00000171954   19   15614336   15668128    163      42  22389     -0.15385      0.56114         0.69537         0.38508
ENSG00000186526   19   15721029   15745448    145      14  22389     -0.25589      0.60098         0.50093         0.60007
ENSG00000186529   19   15746701   15776570    197      23  22389     -0.84023      0.79961         0.73723         0.69417
ENSG00000186204   19   15778567   15812984    239      22  22389      0.70367      0.24082         0.16781         0.36044
ENSG00000171942   19   15833834   15844862     48      11  22389       1.4588     0.072313        0.040315         0.16735
ENSG00000171936   19   15847203   15858153     50       9  22389         1.64     0.050506         0.12638        0.034384
ENSG00000172519   19   15899859   15910806     49      11  22389      0.92927      0.17638         0.12917         0.25857
ENSG00000186723   19   15912817   15923936     31       9  22389      0.63838      0.26161         0.32166         0.21271
ENSG00000186115   19   15983834   16013884    140      21  22389       1.3975     0.081128        0.056374          0.1638
ENSG00000171903   19   16018180   16050676    140      19  22389       1.5099      0.06553          0.1389        0.043113
ENSG00000176231   19   16054818   16065768     48       6  22389      0.28624      0.38735         0.44777         0.30117
ENSG00000167460   19   16173317   16218815    117      30  22389      -0.4021      0.65619         0.92009          0.4006
ENSG00000167461   19   16217490   16249445    111      16  22389     -0.64179      0.73949         0.59826         0.75935
ENSG00000196684   19   16239838   16274381     93      22  22389     -0.95918      0.83127         0.74872         0.79071
ENSG00000141977   19   16267179   16289286     67      11  22389     -0.96006      0.83149          0.7811         0.76593
ENSG00000105058   19   16291235   16307857     44      13  22389    -0.098909      0.53939         0.54403         0.46368
ENSG00000072958   19   16303665   16351156    162      20  22389     -0.43084      0.66671         0.41361         0.84804
ENSG00000127528   19   16430651   16443345     48      15  22389       1.0936      0.13706          0.1124          0.1883
ENSG00000127527   19   16461055   16587823    235      40  22389      -1.6267       0.9481         0.98581         0.82856
ENSG00000269058   19   16584767   16612015     83      15  22389      -1.0276      0.84793         0.72876         0.81769
ENSG00000105072   19   16602187   16637180     83      18  22389      -1.7359      0.95871         0.90988         0.93754
ENSG00000085872   19   16623700   16658341     72      21  22389      -2.0796      0.98122         0.96791         0.94984
ENSG00000127526   19   16655648   16688193     49      17  22389      0.52216      0.30078         0.47158         0.18632
ENSG00000105085   19   16680718   16744015    120      21  22389      -1.1888      0.88275         0.90123         0.74684
ENSG00000214046   19   16736562   16775968     93      21  22389     -0.96944      0.83384          0.8124         0.73352
ENSG00000072954   19   16766938   16804830    106      18  22389      -1.5764      0.94253         0.84385         0.97919
ENSG00000188039   19   16825787   16933774    279      41  22389    -0.025392      0.51013         0.26711         0.82166
ENSG00000127511   19   16935209   16996166    132      24  22389       1.2927     0.098052        0.079675         0.15799
ENSG00000127533   19   16994826   17007830     33      12  22389      0.72382      0.23459         0.25013         0.22653
ENSG00000160111   19   16998762   17142625    465      80  22389     -0.87917      0.81035         0.73019         0.74693
ENSG00000131351   19   17155571   17191428    120      20  22389      0.20483      0.41885         0.42932         0.36911
ENSG00000099331   19   17181591   17329104    533      58  22389      -1.0256      0.84746         0.72938         0.85538
ENSG00000053501   19   17321155   17335638     63      15  22389      -2.1102      0.98258         0.96097         0.98274
ENSG00000099330   19   17332040   17345028     86      15  22389      -1.2897      0.90142         0.86849         0.84263
ENSG00000160113   19   17337692   17361744     86      24  22389      -1.0118      0.84418         0.75037         0.82817
ENSG00000130307   19   17355537   17380605     72      18  22389      -1.5595      0.94056         0.91863         0.88596
ENSG00000105393   19   17373200   17395162     71      15  22389      -2.1238      0.98316         0.96204         0.97388
ENSG00000160117   19   17387454   17403455     72      11  22389       -2.769      0.99719         0.99137         0.98692
ENSG00000127220   19   17397940   17419282     79      15  22389      -1.8834      0.97018         0.92734         0.96693
ENSG00000130312   19   17408616   17422652     49      11  22389      -1.0565      0.85464         0.70729         0.94607
ENSG00000130311   19   17415337   17439107     87      18  22389     -0.71498      0.76269         0.58352         0.87379
ENSG00000074855   19   17429032   17450638     63      17  22389     -0.77401      0.78054         0.58345          0.9066
ENSG00000130299   19   17440735   17458540     54      12  22389      -0.4781      0.68371         0.48859         0.84581
ENSG00000130300   19   17457264   17493137    128      34  22389     -0.41394      0.66054         0.44542         0.84454
ENSG00000130303   19   17497238   17521458     89      15  22389     -0.84331      0.80047         0.74231         0.75683
ENSG00000141971   19   17511512   17541141    102      18  22389     -0.57532      0.71746         0.68709         0.65706
ENSG00000188051   19   17541318   17564376     57      18  22389       -1.195      0.88396         0.83733         0.84151
ENSG00000171773   19   17561234   17576725     47       9  22389     -0.34389      0.63453         0.83334         0.43828
ENSG00000130304   19   17576300   17621977    133      23  22389     -0.54572      0.70737         0.59783         0.71209
ENSG00000130313   19   17617278   17637097     64      17  22389     -0.57484       0.7173          0.6875          0.6521
ENSG00000130309   19   17661511   17698968    122      27  22389      -0.2954      0.61616         0.79142         0.43064
ENSG00000130477   19   17707137   17804123    390      74  22389       1.2335      0.10869        0.093271         0.16831
ENSG00000130479   19   17825303   17850324    101      15  22389     -0.22753      0.58999         0.51594         0.58285
ENSG00000130475   19   17853527   17904377    193      35  22389     -0.13061      0.55196          0.6761         0.38953
ENSG00000179913   19   17900919   17929385    116      26  22389      0.18685      0.42589         0.61789         0.26767
ENSG00000248099   19   17922322   17937383     57      19  22389     -0.64749      0.74134         0.64784         0.71497
ENSG00000105639   19   17930591   17963880    110      35  22389      -1.7425      0.95929         0.98696         0.86378
ENSG00000105640   19   17965687   17979133     47      10  22389      0.10499      0.45819         0.46129         0.39917
ENSG00000105641   19   17977641   18010983     81      17  22389      0.18161      0.42795         0.31034          0.5238
ENSG00000007080   19   18038824   18059794     70      19  22389      -0.3612      0.64103         0.58038         0.65001
ENSG00000105642   19   18057111   18115133    137      29  22389     -0.66602       0.7473         0.58481         0.83466
ENSG00000105643   19   18106944   18129911     69      16  22389      0.33536      0.36868         0.22041         0.57354
ENSG00000096996   19   18165371   18202806    136      23  22389       1.9634     0.024801        0.013017          0.1021
ENSG00000099308   19   18203585   18267502    218      27  22389      0.66402      0.25334         0.15796         0.41223
ENSG00000105647   19   18258988   18286343     58      16  22389     0.088101       0.4649         0.31874         0.60594
ENSG00000216490   19   18279590   18293934     37      10  22389     -0.01333      0.50532         0.38182         0.61068
ENSG00000254858   19   18298986   18312552     42      10  22389     -0.51398      0.69637         0.67326         0.64118
ENSG00000105649   19   18302609   18319874     40      10  22389     -0.74582      0.77211         0.80537          0.6636
ENSG00000105650   19   18313771   18364010    133      22  22389       1.0511      0.14662         0.35325        0.076789
ENSG00000130522   19   18385563   18397432     43       9  22389      -0.5449      0.70709         0.57716         0.74201
ENSG00000130520   19   18412040   18439001     71      18  22389     -0.54623      0.70755         0.52027         0.85872
ENSG00000130517   19   18446397   18485763    121      29  22389     -0.25573      0.60092         0.60402           0.511
ENSG00000130513   19   18491968   18504986     56      12  22389     -0.97306      0.83474         0.85346         0.73123
ENSG00000175489   19   18496947   18513428     52      15  22389      -1.8882       0.9705         0.96524         0.93465
ENSG00000130511   19   18524679   18550372     43      12  22389     -0.70129      0.75844           0.573         0.83494
ENSG00000105655   19   18540198   18554111     24       7  22389     -0.54533      0.70724          0.6618         0.66417
ENSG00000105656   19   18548473   18637937    203      23  22389     -0.68582      0.75359          0.5266         0.86621
ENSG00000105701   19   18637568   18659887     27      15  22389     -0.20677      0.58191         0.56333         0.52706
ENSG00000105700   19   18663572   18685197     54      12  22389        1.044      0.14823         0.23484         0.11378
ENSG00000221983   19   18669576   18693270     65      12  22389       1.0259      0.15246         0.21496         0.13423
ENSG00000006016   19   18699035   18722660     71      13  22389      0.27491      0.39169         0.29643          0.4847
ENSG00000105696   19   18718682   18736849     59      17  22389     -0.17359      0.56891         0.39015         0.73912
ENSG00000167487   19   18742835   18786308    133      24  22389      0.93916      0.17382         0.71274        0.049133
ENSG00000105662   19   18789425   18898143    278      42  22389      0.40292       0.3435         0.83289         0.13189
ENSG00000105664   19   18888583   18907114     34      16  22389      0.92336      0.17791         0.47512        0.072335
ENSG00000005007   19   18937744   18984039     79      20  22389       1.2589      0.10403         0.36376        0.042427
ENSG00000130283   19   18974361   19011953     76      22  22389      0.39564      0.34619          0.3491         0.32455
ENSG00000223802   19   18974361   19012396     77      22  22389      0.44259      0.32903         0.31907         0.32395
ENSG00000105669   19   19005323   19035199     66      17  22389       1.3539     0.087879         0.07454         0.14155
ENSG00000105671   19   19025484   19044442     44      16  22389       1.2388      0.10772         0.10253         0.14453
ENSG00000051128   19   19035010   19057041     46      17  22389       1.1978      0.11549         0.11557         0.14819
ENSG00000064607   19   19096697   19149861    103      19  22389      0.29173      0.38525         0.71989         0.18874
ENSG00000105676   19   19139387   19173987     63      14  22389      0.55017       0.2911         0.59082         0.14006
ENSG00000181035   19   19169776   19228839    105      19  22389     -0.40255      0.65636         0.96027         0.37289
ENSG00000064545   19   19225425   19254310     75      18  22389      -1.6149      0.94683         0.94535         0.87794
ENSG00000213999   19   19251376   19286098    136      19  22389       1.0253      0.15261         0.12855         0.20818
ENSG00000064490   19   19298008   19317678     46      16  22389      -1.0341      0.84946         0.78043         0.81635
ENSG00000184162   19   19307223   19319238     19      10  22389     -0.83415       0.7979         0.73961         0.77883
ENSG00000130287   19   19317773   19368061    106      22  22389     -0.47012      0.68086         0.61223         0.61928
ENSG00000187664   19   19361450   19378596     34      10  22389     -0.38565      0.65012         0.72043         0.47987
ENSG00000213996   19   19369841   19389074     48      13  22389      0.59362      0.27638         0.44057         0.17206
ENSG00000105705   19   19382320   19436321    119      21  22389      0.87016      0.19211         0.34645          0.1203
ENSG00000129933   19   19426496   19474563     97      18  22389     -0.19002      0.57535         0.47511         0.58353
ENSG00000167491   19   19491642   19624741    202      26  22389     -0.40771      0.65826         0.50524         0.69892
ENSG00000178093   19   19620028   19631469     23       7  22389     -0.44818      0.67299         0.79111         0.49346
ENSG00000186010   19   19621550   19644858     42      10  22389      -1.4909      0.93201         0.94827         0.80643
ENSG00000250067   19   19634670   19653393     38       8  22389      -2.2666      0.98829         0.96963         0.96755
ENSG00000160161   19   19644057   19662468     36      10  22389     -0.27851      0.60969         0.65949         0.47911
ENSG00000105717   19   19667516   19734725    100      17  22389    -0.038551      0.51538         0.35596         0.65824
ENSG00000064547   19   19729464   19744039     17       7  22389     -0.51161      0.69554         0.64467         0.70658
ENSG00000089639   19   19735285   19759457     39      15  22389      -0.3319      0.63002         0.58769         0.61246
ENSG00000105726   19   19751007   19779512     75      19  22389     -0.45505      0.67546         0.49026         0.75125
ENSG00000181896   19   19773962   19796735     58      15  22389     -0.40727      0.65809         0.51288         0.72228
ENSG00000105708   19   19816281   19848921     85      16  22389      0.38021      0.35189         0.33745         0.34248
ENSG00000081665   19   19891648   19937560    120      20  22389      0.15725      0.43752         0.22831          0.7291
ENSG00000256771   19   19971639   20010099    109      17  22389    -0.072462      0.52888         0.35876         0.65921
ENSG00000184635   19   20006722   20051382    108      14  22389       0.5887      0.27803         0.23817         0.32107
ENSG00000197124   19   20110227   20155277    153      15  22389      0.83111      0.20295        0.098551         0.46363
ENSG00000213988   19   20183803   20236977    139      28  22389   -0.0081463      0.50325         0.33444         0.64946
ENSG00000256229   19   20273020   20316299    127      17  22389      0.38273      0.35096          0.4303         0.26254
ENSG00000237440   19   20709067   20753626    210      25  22389       2.4573        0.007        0.090263       0.0018533
ENSG00000188171   19   20797745   20849402    257      23  22389       2.3853    0.0085333       0.0095093        0.016582
ENSG00000105750   19   21101059   21138503    199      15  22389       1.6502      0.04945          0.1632        0.033451
ENSG00000118620   19   21198426   21247852    116      14  22389      0.33582       0.3685         0.69776         0.17956
ENSG00000160352   19   21259953   21312897    187      20  22389       1.2215      0.11095         0.46463        0.035908
ENSG00000196705   19   21319813   21376070    113      23  22389       2.0344     0.020958        0.088945        0.017373
ENSG00000182141   19   21468963   21517219    133      15  22389     -0.18811       0.5746         0.37553         0.75287
ENSG00000196268   19   21574921   21615297    136      21  22389     -0.40425      0.65699         0.40961         0.90818
ENSG00000197013   19   21683437   21726079    121      15  22389       1.0138      0.15535         0.42845        0.064952
ENSG00000197020   19   21901417   21955430    214      25  22389     0.022859      0.49088         0.92664         0.21073
ENSG00000198521   19   21982751   22039870    164      26  22389      0.34457      0.36521         0.15948         0.75622
ENSG00000160321   19   22143897   22198745    172      21  22389     -0.13385      0.55324         0.91601         0.26635
ENSG00000197134   19   22230126   22279276    245      20  22389       -0.409      0.65873         0.71697         0.49648
ENSG00000196109   19   22356903   22384753     86      13  22389     -0.76199      0.77697         0.70457         0.73778
ENSG00000196350   19   22464252   22504978     64      17  22389     -0.30219      0.61875         0.71481         0.44652
ENSG00000197360   19   22568899   22610148     91       9  22389      0.21516      0.41482         0.77739         0.19358
ENSG00000229676   19   22812126   22855472    202      12  22389      0.22445       0.4112          0.3563         0.42084
ENSG00000213973   19   22929985   22971973    200      15  22389      0.62133      0.26719         0.28241         0.25289
ENSG00000269067   19   23152685   23191010    108      14  22389       1.0034      0.15783         0.37299         0.09077
ENSG00000183850   19   23294777   23335014     75      14  22389        1.472     0.070515        0.099666        0.091155
ENSG00000167232   19   23535498   23583269    149      19  22389      0.15177      0.43968         0.52937         0.31033
ENSG00000197372   19   23830583   23875036     78      16  22389     -0.35275      0.63786         0.71664         0.45708
ENSG00000196172   19   23916997   23946693     59      15  22389      0.99457      0.15997         0.28378         0.10349
ENSG00000213096   19   24009991   24317770   1011      37  22389      0.65232       0.2571         0.20593         0.32749
ENSG00000213967   19   24092684   24121769     91      22  22389       1.4514     0.073329        0.085435         0.11234
ENSG00000169021   19   29693167   29709136     50      14  22389      -1.6349      0.94896         0.94632         0.84865
ENSG00000187135   19   30012491   30060458    209      35  22389      0.63653      0.26222         0.28398         0.24398
ENSG00000105171   19   30092170   30113162     97      20  22389     -0.14867      0.55909         0.76835         0.35913
ENSG00000166289   19   30151327   30171384     50      14  22389      0.59325      0.27651         0.27671         0.27369
ENSG00000131943   19   30184793   30211696     86      19  22389        1.486     0.068634        0.062998        0.098501
ENSG00000105173   19   30297805   30320224     48      17  22389      0.20526      0.41869         0.69858          0.2272
ENSG00000105176   19   30409551   30512519    191      29  22389     -0.16944      0.56727         0.51015         0.51198
ENSG00000198597   19   30858328   31053966    488      64  22389     -0.56983       0.7156         0.45912          0.8992
ENSG00000121297   19   31760851   31845190    200      46  22389      0.49364      0.31078         0.17449         0.53443
ENSG00000267465   19   32074095   32089456     39       6  22389     -0.23876      0.59436         0.68828         0.41896
ENSG00000168813   19   32831514   32883573    117      21  22389      -1.2581      0.89583         0.93753         0.75183
ENSG00000178904   19   32891655   32981799    182      27  22389      -1.7234      0.95759         0.96959         0.85647
ENSG00000105185   19   33067071   33083358     29      10  22389      0.60862      0.27139         0.19334         0.37885
ENSG00000105186   19   33082907   33171102    420      24  22389      0.93345      0.17529          0.1374         0.25484
ENSG00000213965   19   33152186   33209702    193      32  22389      0.74167      0.22915         0.18984          0.2885
ENSG00000186326   19   33161313   33174206     62      16  22389       1.3927     0.081859        0.067618         0.13935
ENSG00000173809   19   33205679   33286714    180      24  22389        -1.22      0.88876         0.73004          0.9278
ENSG00000021488   19   33316417   33365683    194      30  22389      -1.8579      0.96841         0.98815         0.87719
ENSG00000121289   19   33364904   33467930    403      26  22389      -2.3339       0.9902         0.98945         0.95976
ENSG00000131941   19   33464498   33560824    380      42  22389     -0.48294      0.68543         0.58662         0.69401
ENSG00000076650   19   33566786   33626318    166      20  22389     -0.14564       0.5579         0.34922         0.75792
ENSG00000166359   19   33617949   33672830    172      28  22389      -1.5325      0.93731         0.97024         0.83463
ENSG00000130881   19   33680599   33704773     76      16  22389     -0.41223      0.65992         0.55027         0.68669
ENSG00000130876   19   33694570   33721756     77      28  22389        1.576     0.057508         0.37887        0.014442
ENSG00000245848   19   33785840   33798430     36      11  22389     -0.30442       0.6196         0.36898         0.89299
ENSG00000153879   19   33859575   33878592     49      16  22389      0.30521       0.3801         0.32839          0.4082
ENSG00000124299   19   33872855   34017799    641      36  22389     -0.29338      0.61538         0.51815         0.62787
