GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT      P_MULTI  P_SNPWISE_MEAN  P_SNPWISE_TOP1
ENSG00000181885   17    7158222    7171863     15       6  27148       1.8438     0.032604        0.048048        0.038992
ENSG00000181856   17    7179986    7196367     32       9  27148      0.71642      0.23687         0.17547         0.32786
ENSG00000006047   17    7186571    7202876     22       8  27148     -0.72176      0.76478         0.69338         0.74688
ENSG00000132507   17    7205318    7220782     30       8  27148        0.525      0.29979         0.17183         0.51264
ENSG00000132522   17    7210978    7223658     22       7  27148      0.54147      0.29409         0.18193         0.46597
ENSG00000215041   17    7213947    7237644     48       9  27148      0.86144       0.1945        0.093498         0.42671
ENSG00000072818   17    7234848    7259797     48      15  27148       1.3581     0.087215         0.11867        0.079444
ENSG00000213859   17    7250208    7263263     19       9  27148    -0.086549      0.53448         0.47535         0.56851
ENSG00000182896   17    7253497    7265538     20      11  27148      0.49241      0.31121         0.16256         0.58283
ENSG00000174292   17    7279293    7298093     38      12  27148      0.67409      0.25013         0.19295         0.32615
ENSG00000187838   17    7288046    7303162     30      11  27148      0.68611      0.24632         0.19889         0.30706
ENSG00000205544   17    7301293    7312450     16       7  27148      0.84586      0.19882         0.26445         0.15609
ENSG00000169992   17    7306502    7328183     29      13  27148      0.76165      0.22313         0.18616         0.27454
ENSG00000181323   17    7318652    7329956     16       7  27148      0.31047       0.3781         0.30697         0.44859
ENSG00000181284   17    7333762    7345998     15       5  27148      0.26406      0.39587         0.43138         0.35152
ENSG00000161958   17    7336784    7353256     25       8  27148     -0.76469      0.77777         0.78555         0.74128
ENSG00000170175   17    7343406    7365932     35       8  27148      -1.3335      0.90881         0.83739         0.94589
ENSG00000174282   17    7357685    7392568     81      12  27148      0.16533      0.43434         0.75866         0.22462
ENSG00000259224   17    7365504    7391383     59      11  27148      0.21675       0.4142         0.73099          0.2137
ENSG00000181222   17    7382698    7422935    146      15  27148    -0.096309      0.53836         0.76254         0.32005
ENSG00000239697   17    7447375    7466207     45      10  27148       1.6661     0.047848        0.025251         0.10752
ENSG00000248871   17    7447375    7469925     54      13  27148       1.6409     0.050405        0.027574         0.11271
ENSG00000161955   17    7456609    7469925     25      10  27148        1.132      0.12882         0.20253        0.088253
ENSG00000161956   17    7460309    7480287     38      12  27148       1.1849      0.11802         0.13659         0.11288
ENSG00000161960   17    7471024    7487324     30      10  27148       1.6951     0.045026        0.057164        0.043124
ENSG00000129226   17    7477805    7490429     24       9  27148       1.7115     0.043499        0.067395        0.033853
ENSG00000129255   17    7481965    7496530     19       9  27148       1.9752      0.02412        0.023934        0.032213
ENSG00000129194   17    7486496    7499037     11       6  27148       1.5698     0.058236        0.063669        0.058923
ENSG00000129245   17    7489548    7523215     38       9  27148       1.8009     0.035862        0.021489        0.085489
ENSG00000129214   17    7512382    7541700     45      14  27148        1.456     0.072698        0.029686         0.23164
ENSG00000141504   17    7524552    7536194     23       9  27148       1.4083      0.07952        0.044501         0.16186
ENSG00000129244   17    7549254    7566089     44      10  27148     -0.31068      0.62198         0.52759         0.63703
ENSG00000141510   17    7566720    7595868     74      18  27148     -0.68964      0.75479         0.70338         0.73015
ENSG00000141499   17    7584389    7611820     42       9  27148      0.05667       0.4774         0.61296         0.34001
ENSG00000108947   17    7603520    7619693     26       8  27148      0.91161      0.18099         0.16389         0.21168
ENSG00000183914   17    7615631    7742058    231      37  27148     -0.74742      0.77259         0.86005         0.58414
ENSG00000132510   17    7732521    7763118     37      12  27148      0.95236      0.17046         0.38696        0.082481
ENSG00000167874   17    7753181    7764417     13       6  27148       1.4171     0.078222         0.19579        0.036828
ENSG00000183011   17    7755003    7793608     52      12  27148       0.7581       0.2242         0.61247        0.085321
ENSG00000182224   17    7756064    7770691     18       7  27148       1.0838      0.13922         0.37573        0.057597
ENSG00000170004   17    7783096    7821075     39      12  27148      0.60533      0.27248         0.23042         0.32051
ENSG00000170049   17    7820177    7838180     29       8  27148      0.67911      0.24853          0.2713         0.23068
ENSG00000170043   17    7828663    7840317     15       5  27148     -0.11483      0.54571         0.40536          0.6661
ENSG00000170037   17    7830442    7858237     53       7  27148     -0.32405      0.62705         0.39211         0.84505
ENSG00000132518   17    7900988    7928658     43      11  27148     0.050478      0.47987         0.46307         0.46893
ENSG00000179593   17    7937343    7957452     84      18  27148     -0.22613      0.58945         0.62223          0.5157
ENSG00000179477   17    7970954    7996021     64      17  27148     -0.55284      0.70981         0.62634          0.7528
ENSG00000179148   17    7994218    8027365     96      27  27148      -2.1711      0.98504         0.97753          0.9682
ENSG00000179111   17    8018908    8032410     42      10  27148      -1.0371      0.85015         0.79248          0.8373
ENSG00000179094   17    8038788    8064723     43       9  27148     -0.39755      0.65452          0.4911         0.79173
ENSG00000220205   17    8057465    8071293     20       4  27148     -0.86508       0.8065         0.71098         0.85345
ENSG00000179029   17    8071296    8084723     19       6  27148     -0.72627      0.76616         0.89453          0.6133
ENSG00000178999   17    8103049    8118944     22       7  27148      -2.0432      0.97948         0.99243         0.95528
ENSG00000178971   17    8123139    8156413     51      13  27148      -2.2096      0.98643         0.98871         0.96416
ENSG00000178921   17    8147596    8178809     55      12  27148      -1.0354      0.84976         0.84439         0.81657
ENSG00000125434   17    8186082    8203709     28      11  27148       1.4577     0.072462        0.088519        0.070829
ENSG00000108961   17    8186745    8198409     11       7  27148      0.11667      0.45356         0.28129         0.69457
ENSG00000198844   17    8208556    8230834     46      12  27148       1.5797     0.057089        0.096973        0.040785
ENSG00000184650   17    8238158    8254364     79       8  27148       1.5038     0.066314         0.25566        0.021984
ENSG00000184619   17    8266973    8285027     33       7  27148      0.49963      0.30867         0.23554         0.39749
ENSG00000161970   17    8275834    8291565     31       6  27148      0.28409      0.38817         0.32428         0.44799
ENSG00000189051   17    8289022    8306144     30       8  27148     -0.57166      0.71622         0.63602         0.76253
ENSG00000166579   17    8311447    8376495     94      16  27148      0.33355      0.36936         0.19769         0.64387
ENSG00000133026   17    8372523    8539094    185      15  27148       0.4925      0.31118         0.14362         0.64629
ENSG00000161973   17    8628246    8653154     78      13  27148        2.012     0.022112        0.013707        0.052288
ENSG00000183318   17    8645849    8666977     45      11  27148       1.2309      0.10918         0.21992        0.063048
ENSG00000185156   17    8695428    8707667     53      12  27148      0.49472       0.3104         0.46493         0.19987
ENSG00000276231   17    8701055    8775994    141      26  27148     -0.30646      0.62037          0.8842         0.37737
ENSG00000141506   17    8777233    8874029    183      35  27148       1.4008     0.080644        0.083159         0.10311
ENSG00000065320   17    8919859    9152317    717      65  27148     -0.72683      0.76634         0.65507         0.77522
ENSG00000170310   17    9148788    9484275    770      90  27148      -1.0236      0.84698         0.77577         0.78014
ENSG00000166596   17    9474944    9551776     81      19  27148       1.1298      0.12929        0.069206         0.27628
ENSG00000154914   17    9543015    9638004    168      26  27148     -0.28235      0.61116         0.53688         0.60865
ENSG00000184544   17    9669751    9699894    101      17  27148      0.61354      0.26976          0.1662         0.43584
ENSG00000065325   17    9724152    9799269    268      23  27148      0.18072      0.42829         0.41158         0.39571
ENSG00000109047   17    9796027    9813684     83      17  27148      0.11109      0.45577         0.34783         0.53261
ENSG00000007237   17    9808926   10106868    934     117  27148       1.4536     0.073033          0.1055        0.082312
ENSG00000006788   17   10196401   10281322    242      37  27148     -0.45973      0.67714         0.90667         0.43019
ENSG00000133020   17   10288642   10330267     61       9  27148     -0.57161      0.71621         0.75209         0.60703
ENSG00000264424   17   10341607   10377876     53       7  27148     0.012154      0.49515         0.66939         0.32891
ENSG00000109061   17   10390624   10426859     39       6  27148     0.033214      0.48675          0.7058         0.31546
ENSG00000125414   17   10419465   10458017     73       8  27148     -0.64171      0.73947         0.61898         0.77744
ENSG00000109063   17   10526843   10565626    104      12  27148      -1.4453      0.92582         0.78006         0.97987
ENSG00000133028   17   10578649   10605885     32       3  27148      -2.4674      0.99319         0.98388         0.98581
ENSG00000170222   17   10595927   10621264     59       4  27148      -1.5734      0.94219           0.842         0.98759
ENSG00000187824   17   10611631   10638646     88       3  27148      -1.3999      0.91923         0.80722         0.98109
ENSG00000233670   17   10720792   10746418     42      13  27148      -0.2427      0.59588         0.50759         0.61128
ENSG00000188803   17   11139740   11472380    887      81  27148    -0.016674      0.50665         0.56497         0.38829
ENSG00000007174   17   11496748   11878065    769      66  27148       1.4437     0.074414         0.17918        0.055566
ENSG00000154957   17   11875756   11906736     38       6  27148     -0.16832      0.56683         0.54361         0.54471
ENSG00000065559   17   11919135   12052148    166      21  27148      0.14669      0.44169         0.36974         0.46515
ENSG00000141052   17   12564207   12677266    272      42  27148       1.2193      0.11137         0.31841        0.051163
ENSG00000006740   17   12687829   12899960    639      50  27148      -0.3791      0.64769         0.81754         0.44296
ENSG00000006744   17   12889929   12926381    142      10  27148     -0.49929      0.69121         0.50315         0.81254
ENSG00000153976   17   13394006   13510244    380      38  27148     -0.32134      0.62603           0.641         0.53388
ENSG00000006695   17   13967719   14116996    287      31  27148      0.55263      0.29026         0.48225         0.17085
ENSG00000223510   17   14134173   14145150      4       3  27148     -0.23372       0.5924         0.57297         0.58735
ENSG00000125430   17   14199367   14257721    173      46  27148        1.599     0.054915        0.042665         0.11793
ENSG00000109099   17   15128094   15173674     75      12  27148     0.012553      0.49499         0.51132         0.42262
ENSG00000125409   17   15202129   15249958    126      16  27148     -0.18491      0.57335          0.5237          0.5859
ENSG00000239704   17   15334332   15375925    109      14  27148      -0.8454      0.80106         0.90007         0.64901
ENSG00000259024   17   15334332   15471945    296      27  27148      -1.7182      0.95712          0.9926         0.88162
ENSG00000175106   17   15400578   15471945    120      13  27148      -1.9861      0.97649         0.94966         0.97617
ENSG00000221926   17   15526277   15592625     79      13  27148     -0.35475      0.63861         0.90678         0.39639
ENSG00000187607   17   15597891   15629101     41      10  27148     -0.59827      0.72517         0.62888           0.787
ENSG00000214946   17   15630591   15653098     28       7  27148      0.26187      0.39671         0.31955         0.47375
ENSG00000170425   17   15843231   15884210     47       9  27148      0.41556      0.33887         0.29641         0.36574
ENSG00000214941   17   15874874   15908006     56       4  27148   -0.0039336      0.50157         0.57608         0.41215
ENSG00000011295   17   15897694   15937723     70       5  27148      0.12891      0.44871         0.46232         0.41059
ENSG00000141027   17   15928408   16123874    235       7  27148       0.2401      0.40513         0.37447         0.41503
ENSG00000108474   17   16115509   16235098    122       9  27148     0.088998      0.46454         0.37055         0.50869
ENSG00000166582   17   16240831   16261812     27       3  27148      0.85269      0.19692         0.11808         0.34068
ENSG00000170315   17   16279367   16291059     16       3  27148      -0.3445      0.63476         0.58927         0.67355
ENSG00000187688   17   16313856   16345317     63      11  27148     -0.45341      0.67487         0.53425         0.73562
ENSG00000181350   17   16340319   16400505    147      15  27148      0.16469      0.43459         0.34614         0.50052
ENSG00000141040   17   16448626   16477520     34       8  27148      0.41321      0.33973         0.85903         0.12895
ENSG00000197566   17   16519048   16562167     93       7  27148      0.74027      0.22957         0.18809         0.28813
ENSG00000170160   17   16588549   16683311     26       5  27148      0.79322      0.21383         0.17756         0.26292
ENSG00000240505   17   16837398   16880432    172      24  27148        2.832    0.0023126       0.0041101       0.0047711
ENSG00000133030   17   16940790   17100962    245      18  27148       2.0383      0.02076        0.059424         0.01421
ENSG00000179598   17   17099309   17114646     19       7  27148       1.3865     0.082803        0.072345         0.10761
ENSG00000154803   17   17110523   17145502     73      12  27148       3.2478   0.00058143       0.0015286       0.0012659
ENSG00000141030   17   17144938   17189617     80       7  27148       2.7579    0.0029083         0.03011      0.00058705
ENSG00000205309   17   17201680   17255977    147      21  27148     -0.45224      0.67445         0.45807         0.87663
ENSG00000141026   17   17375300   17401534     47       9  27148    0.0019008      0.49924         0.48235          0.4561
ENSG00000108551   17   17392751   17404709     29       8  27148      0.14157      0.44371          0.4253         0.41721
ENSG00000133027   17   17403877   17500434    229      25  27148       1.1065      0.13425        0.058154         0.36434
ENSG00000108557   17   17579787   17719767    150      21  27148     0.075306      0.46999         0.34322          0.5753
ENSG00000072310   17   17709663   17745331     41       8  27148     -0.45697      0.67615         0.48199         0.80018
ENSG00000175662   17   17741822   17880784    150       8  27148      0.59155      0.27707          0.3005         0.25312
ENSG00000171953   17   17916334   17947483     25       4  27148     -0.04116      0.51642         0.46678         0.50623
ENSG00000141034   17   17937611   17976719     54       7  27148      0.22378      0.41146         0.45566         0.34085
ENSG00000108591   17   17986181   18016299     49       5  27148      -1.5055      0.93391         0.96308         0.86892
ENSG00000091536   17   18007020   18088116    133      16  27148       2.3695    0.0089069        0.022317       0.0080028
ENSG00000091542   17   18081867   18118268     75       9  27148       2.5833    0.0048923       0.0048088        0.015146
ENSG00000131899   17   18123907   18153189     55       8  27148       3.4742   0.00025619      0.00068273      0.00040237
ENSG00000177731   17   18143129   18167230     25       6  27148       3.6582   0.00012699      7.7917e-05      0.00038289
ENSG00000177427   17   18158848   18174095     21       5  27148        3.762   8.4269e-05       0.0001515      8.0427e-05
ENSG00000177302   17   18172235   18223321     94       8  27148       4.4249   4.8243e-06       6.469e-06      8.0379e-05
ENSG00000176994   17   18213594   18236370     67       9  27148       4.6963   1.3244e-06      6.9697e-06      5.6247e-05
ENSG00000176974   17   18226187   18271856     99      11  27148       4.0882   2.1732e-05      1.7769e-05      0.00024936
ENSG00000214860   17   18276079   18297961     38       5  27148       1.5062     0.066014         0.06552        0.079484
ENSG00000171916   17   18375099   18403259      1       1  27148     -0.92007      0.82123          0.8199          0.8199
ENSG00000189375   17   18533738   18552740     13       5  27148     -0.19336      0.57666          0.4656         0.64857
ENSG00000249459   17   18556742   18590572     54      12  27148      0.54887      0.29155          0.2649         0.31623
ENSG00000108448   17   18596311   18644431     67      13  27148      -1.8195      0.96558         0.98508         0.92308
ENSG00000171931   17   18642326   18687662     68      13  27148      0.55573       0.2892         0.27595         0.29966
ENSG00000171928   17   18679458   18715027     53       9  27148      0.85126      0.19731         0.22561         0.17936
ENSG00000141127   17   18754612   18839600    219      13  27148        2.452    0.0071033       0.0033823        0.057821
ENSG00000154025   17   18848989   18929004    122      30  27148       2.5447    0.0054681       0.0020359        0.059027
ENSG00000188522   17   18869381   18913060     61      14  27148       2.2319     0.012811         0.01516        0.023045
ENSG00000154016   17   18918969   18955336      7       3  27148       1.9731     0.024242        0.070742         0.01065
ENSG00000072134   17   19135690   19245028    153      10  27148     -0.19453      0.57712         0.45488         0.62168
ENSG00000108641   17   19235563   19286495     67       8  27148      0.54706      0.29217         0.35098         0.23781
ENSG00000166484   17   19276034   19291857     12       4  27148      0.66476       0.2531         0.24761         0.25904
ENSG00000166482   17   19281755   19295532     12       4  27148      0.73786       0.2303         0.23803         0.22471
ENSG00000128482   17   19309491   19325589     17       4  27148      -1.6833      0.95384         0.92622          0.9245
ENSG00000142494   17   19432167   19487346     90      16  27148       3.2024   0.00068142      0.00085629        0.003255
ENSG00000072210   17   19547064   19585908     47       7  27148       2.0896     0.018327        0.018167        0.040935
ENSG00000180638   17   19576626   19627990     89      16  27148       2.1956     0.014059        0.013416        0.035517
ENSG00000108602   17   19636297   19656746     31       7  27148      0.78837      0.21524         0.13971         0.34486
ENSG00000083290   17   19669143   19776239    128      11  27148        0.846      0.19878         0.46966        0.094977
ENSG00000108599   17   19802765   19886169     73       7  27148     0.085015      0.46612         0.38588         0.50698
ENSG00000128487   17   19907649   20223072    517      13  27148     -0.60518      0.72747         0.63805         0.74073
ENSG00000170298   17   20347708   20375848      4       3  27148        1.601     0.054683         0.11018        0.030484
ENSG00000205212   17   20761708   20804453     31       6  27148     0.013687      0.49454         0.49432          0.4751
ENSG00000124422   17   20897906   20951722    160      12  27148      -1.1162      0.86782         0.77577          0.8784
ENSG00000109016   17   21025241   21100285     99      14  27148    -0.062268      0.52483         0.85585         0.28032
ENSG00000178307   17   21096263   21122974     53      13  27148      -1.2067      0.88624          0.8033         0.88406
ENSG00000274180   17   21137183   21161578     52      13  27148     -0.28292      0.61138         0.45703         0.74243
ENSG00000034152   17   21182968   21223552     37      14  27148       1.3793     0.083908        0.040586           0.226
ENSG00000184185   17   21274699   21328184     50      16  27148      0.58467      0.27938         0.15641         0.49334
ENSG00000109046   17   25616106   25645659     34       8  27148     0.081453      0.46754         0.79945         0.24356
ENSG00000141068   17   25794036   25955718    270      30  27148      0.39468      0.34654         0.24568         0.46403
ENSG00000168961   17   25953174   25981586     61       9  27148      0.72283      0.23489         0.12404          0.4578
ENSG00000007171   17   26078792   26132555    139      28  27148      0.88445      0.18823         0.12025         0.32431
ENSG00000232859   17   26200340   26225409     20       7  27148      0.69161      0.24459         0.27765         0.21829
ENSG00000087095   17   26364009   26528407     48      19  27148      0.40671      0.34211         0.51108         0.21748
ENSG00000109084   17   26641121   26660711     19       7  27148      0.96417      0.16748         0.14115         0.21978
ENSG00000109083   17   26650351   26667515     12       5  27148       1.4017     0.080497        0.072269         0.11141
ENSG00000109079   17   26657548   26679035     20       7  27148      0.97645      0.16442         0.18394         0.16388
ENSG00000004142   17   26668659   26689603     18       8  27148      0.17774      0.42946         0.28877          0.5691
ENSG00000244045   17   26679687   26694089     15       8  27148      0.19752      0.42171         0.28608         0.57023
ENSG00000274529   17   26686290   26697265     20       7  27148       0.1974      0.42176         0.28651         0.56477
ENSG00000109072   17   26689298   26702373     21       6  27148       1.0592      0.14476         0.20498         0.11716
ENSG00000004139   17   26693683   26733062     62      11  27148      0.57961      0.28109         0.33025         0.23628
ENSG00000076351   17   26716661   26738230     31       9  27148      -1.0993      0.86418         0.76328         0.82974
ENSG00000007216   17   26795664   26829799     29      11  27148       0.8764      0.19041         0.13411         0.28567
ENSG00000109101   17   26828249   26870175     62      10  27148       1.7116     0.043482        0.034972        0.070993
ENSG00000109103   17   26868725   26884647      7       5  27148      0.56728      0.28526          0.2826         0.28641
ENSG00000087111   17   26875405   26903887     11       4  27148       1.1989      0.11529        0.068854         0.20535
ENSG00000109107   17   26895133   26909282      4       2  27148       1.0787      0.14036          0.1759         0.11695
ENSG00000076382   17   26899583   26931056     12       7  27148       1.2157      0.11205        0.052272          0.2775
ENSG00000132581   17   26970374   26994207      6       3  27148       1.3251     0.092567        0.087342         0.10165
ENSG00000109111   17   26984221   27034255     20       5  27148       1.4701     0.070767         0.10411        0.062328
ENSG00000167525   17   27025214   27044127     11       4  27148        1.576     0.057518         0.13367        0.034468
ENSG00000109113   17   27036299   27050286      7       3  27148       1.7778     0.037719        0.089795        0.023417
ENSG00000198242   17   27042000   27056374      9       3  27148       1.2936     0.097905         0.15356        0.075814
ENSG00000160606   17   27046366   27058949     11       3  27148       1.5323      0.06272        0.059872         0.07714
ENSG00000160602   17   27050822   27074784     20       6  27148       1.1796      0.11908         0.11338         0.14063
ENSG00000076604   17   27066023   27082976     13       3  27148      0.80659      0.20995         0.21127         0.21322
ENSG00000173065   17   27077996   27174857    111       8  27148      0.22417      0.41131         0.31189         0.47973
ENSG00000132591   17   27177043   27193072     23       4  27148     0.058464      0.47669         0.33692         0.62545
ENSG00000132589   17   27201356   27229715     27       8  27148       1.5605     0.059324         0.10837        0.041185
ENSG00000167536   17   27219799   27235089     10       5  27148       1.5864     0.056321         0.17095        0.021886
ENSG00000109118   17   27227264   27283622     29       6  27148       1.6906     0.045454        0.090485         0.03407
ENSG00000063015   17   27276923   27338458     55      11  27148       1.9581     0.025108        0.034307        0.037884
ENSG00000179761   17   27364918   27389245     31       8  27148        2.052     0.020083        0.028299        0.031815
ENSG00000196535   17   27395528   27512432    203      20  27148       2.1546     0.015597        0.011611        0.043622
ENSG00000108255   17   27568875   27586512     26       7  27148      0.77352      0.21961         0.31619         0.15615
ENSG00000108256   17   27577854   27626166     86      12  27148       0.2617      0.39678         0.36335         0.40736
ENSG00000160551   17   27712943   27883921    244      15  27148      0.73746      0.23042         0.45918         0.12062
ENSG00000168792   17   27882679   27899042     18      10  27148      0.43794      0.33072         0.44166         0.23779
ENSG00000167543   17   27889198   27905175     20       9  27148      0.66637      0.25259         0.31581         0.20378
ENSG00000108262   17   27895487   27921610     31       9  27148      0.54226      0.29382         0.29454         0.28774
ENSG00000198720   17   27915527   27946779     21       8  27148        1.942     0.026069        0.026244        0.040675
ENSG00000167549   17   27936774   27954926      9       4  27148       2.3293    0.0099212       0.0059814        0.023568
ENSG00000141298   17   27947956   28262231    230      14  27148       2.4375    0.0073951       0.0034427        0.064561
ENSG00000176927   17   28251874   28440470    171      10  27148        2.244     0.012417       0.0061359        0.075603
ENSG00000126653   17   28438821   28518493     89       8  27148       2.3879    0.0084735        0.004703        0.065058
ENSG00000108576   17   28516337   28567986     66      15  27148       2.0371     0.020822       0.0065755         0.13614
ENSG00000108578   17   28570213   28624184     66       9  27148      0.51048      0.30486         0.36982          0.2435
ENSG00000182271   17   28638351   28666065     38       8  27148      -0.1081      0.54304         0.43535         0.61962
ENSG00000108582   17   28700942   28801675     90       6  27148     -0.94559      0.82782         0.85948         0.71671
ENSG00000108587   17   28799426   28858832     54       7  27148      -0.9988      0.84106         0.77794         0.78714
ENSG00000176390   17   29104702   29156778    131       5  27148       1.9535     0.025382         0.24096       0.0062086
ENSG00000176208   17   29154020   29227295    121       6  27148       1.9877     0.023423          0.1643       0.0076493
ENSG00000172171   17   29221001   29238286     38       4  27148       1.9001     0.028709         0.19283       0.0088501
ENSG00000184060   17   29243698   29291340     63      10  27148       1.8919     0.029252         0.18043        0.010747
ENSG00000181481   17   29291224   29331929     46       5  27148       1.3013     0.096573         0.43988        0.027866
ENSG00000196712   17   29416945   29709695    307      12  27148     -0.44322       0.6712         0.43152         0.86322
ENSG00000126861   17   29616668   29629380     10       4  27148    -0.077958      0.53107          0.3784         0.70296
ENSG00000185862   17   29624888   29646130     24       4  27148     0.051169       0.4796         0.30755         0.69083
ENSG00000126860   17   29638428   29653767     27       3  27148      0.11479      0.45431         0.33841         0.58151
ENSG00000131242   17   29713642   29870232    354      44  27148     -0.64936      0.74195         0.56429         0.88084
ENSG00000172301   17   30173884   30191326     17       6  27148      -1.4706       0.9293         0.97508         0.83452
ENSG00000108651   17   30185190   30233729     78       9  27148     -0.95138      0.82929         0.85115         0.72652
ENSG00000178691   17   30259044   30333057    113       6  27148     -0.64942      0.74197         0.72783         0.65964
ENSG00000185158   17   30343155   30385519     20       5  27148     -0.32611      0.62783         0.60357         0.57488
ENSG00000126858   17   30464473   30557746     74       6  27148     -0.53064      0.70216         0.60246         0.74361
ENSG00000141314   17   30588195   30656680    146      21  27148     -0.36229      0.64143         0.75846         0.48576
ENSG00000108666   17   30650460   30682066     21       4  27148     -0.03042      0.51213         0.49002         0.50944
ENSG00000010244   17   30672071   30702468     32       6  27148      0.10492      0.45822         0.43851          0.4499
ENSG00000108671   17   30766481   30815337     28       6  27148    -0.052056      0.52076         0.43766         0.55633
ENSG00000176749   17   30809105   30823271     22       7  27148     -0.23925      0.59454         0.58295         0.57008
ENSG00000176658   17   30814628   31208902    616      56  27148      -1.0126      0.84437         0.97791         0.63752
ENSG00000006042   17   31249928   31273667     59      14  27148       1.3467     0.089036         0.35073         0.03141
ENSG00000141316   17   31313882   31329895     72      27  27148      0.17915      0.42891         0.36988         0.46037
ENSG00000108684   17   31335105   32488825   3124     195  27148      -0.5488      0.70843          0.4973         0.71402
ENSG00000108691   17   32577296   32589222     21       8  27148       0.9187      0.17913         0.20707         0.16342
ENSG00000108688   17   32592235   32604261     36      11  27148      0.73493      0.23119         0.30587         0.17889
ENSG00000172156   17   32607687   32620199     35       9  27148       1.2008      0.11492         0.11229          0.1321
ENSG00000108700   17   32641066   32653421     31       8  27148      0.97239      0.16543         0.30394         0.10218
ENSG00000181374   17   32678471   32690629     42       9  27148      0.69897      0.24228         0.21129         0.28344
ENSG00000108702   17   32682347   32695252     50       9  27148      0.50406      0.30711         0.32227         0.28352
ENSG00000181291   17   32902768   32971337    129      31  27148      0.23951      0.40536         0.25687         0.58231
ENSG00000132141   17   33249878   33312968     56      14  27148       1.7319     0.041649        0.068154        0.040823
ENSG00000198783   17   33283549   33295205     17       7  27148       1.4528     0.073146        0.062602         0.10566
ENSG00000005156   17   33302517   33337088     27       9  27148       1.5449     0.061189        0.074672        0.073421
ENSG00000092871   17   33331131   33421348     56      10  27148      0.79344      0.21376        0.087993         0.54302
ENSG00000185379   17   33421811   33451888     29      12  27148       1.4544     0.072919        0.036673         0.18892
ENSG00000073598   17   33443598   33462751     14       7  27148       1.7018     0.044395         0.02424         0.10792
ENSG00000073536   17   33453368   33474322     19       9  27148       1.5041     0.066272        0.059811        0.087127
ENSG00000141161   17   33469787   33521364    100      17  27148      0.89157      0.18631        0.093059         0.40113
ENSG00000164729   17   33514539   33526412     19       7  27148      0.92959      0.17629         0.15034         0.21715
ENSG00000166750   17   33565086   33599768    105      18  27148        1.245      0.10657        0.079341         0.16582
ENSG00000172716   17   33672324   33705821     75      20  27148      0.19988      0.42079          0.2135         0.77448
ENSG00000172123   17   33733079   33765302     73      14  27148     0.061505      0.47548         0.62939         0.31794
ENSG00000154760   17   33757115   33780856     51      14  27148      0.29442      0.38422         0.38009         0.36882
ENSG00000205045   17   33796942   33819758     60       9  27148       1.6789     0.046582         0.26223        0.012627
ENSG00000236320   17   33869728   33891783     66      13  27148      -0.2185      0.58648         0.42323         0.73656
ENSG00000108733   17   33896814   33910656     22       8  27148    -0.046553      0.51857         0.39177         0.62763
ENSG00000006125   17   33908918   34058436    310      15  27148     0.015188      0.49394         0.43807         0.48858
ENSG00000270885   17   34053679   34075540     29      12  27148       -1.988       0.9766         0.94351         0.96436
ENSG00000270765   17   34066530   34084897     26      11  27148     -0.12356      0.54917         0.50665         0.53488
ENSG00000271447   17   34078316   34127711     29       7  27148      0.87128       0.1918         0.11304          0.3357
ENSG00000270806   17   34082890   34097098      5       2  27148       1.4498     0.073557        0.050672         0.11372
ENSG00000270647   17   34131459   34179246     56       6  27148      0.45546      0.32439          0.2006         0.50651
ENSG00000270379   17   34176898   34200895     28       4  27148      0.65324       0.2568           0.237         0.27829
ENSG00000271503   17   34193495   34212377     32       5  27148      0.57936      0.28117         0.24477         0.32188
ENSG00000278023   17   34240084   34262780     59       6  27148   -0.0066199      0.50264         0.31593         0.72735
ENSG00000275722   17   34256522   34275714     59       8  27148     -0.30299      0.61905         0.59306         0.59563
ENSG00000275152   17   34298529   34315373     34      10  27148     -0.34543      0.63511         0.68682         0.50423
ENSG00000276409   17   34305692   34318764     24       9  27148      0.36688      0.35685         0.23921         0.50186
ENSG00000275718   17   34318476   34334084     54      10  27148      -0.1632      0.56482         0.61801          0.4753
ENSG00000274736   17   34335096   34350005     50       7  27148      0.42983      0.33366         0.30184         0.35257
ENSG00000275385   17   34386643   34403841     38       8  27148      -2.3773      0.99128         0.99491           0.972
ENSG00000277632   17   34410602   34422506     34       5  27148     -0.11505       0.5458         0.36376         0.73782
ENSG00000275302   17   34426220   34438014     49       7  27148     -0.10421       0.5415         0.30492         0.84164
ENSG00000273611   17   34837471   34860154     20       5  27148       4.7489   1.0228e-06      7.9785e-07      3.1951e-06
ENSG00000278259   17   34846599   34896305     45       7  27148       4.9492   3.7252e-07      6.1961e-07      9.2573e-07
ENSG00000277161   17   34885849   34900217      7       3  27148       5.0356   2.3819e-07      4.0547e-07      1.2884e-06
ENSG00000278311   17   34895737   34951278     58       6  27148       5.3024   5.7155e-08      1.6926e-06      7.7277e-07
ENSG00000278535   17   34943226   34962233     22       4  27148       4.8477   6.2443e-07      5.5457e-06      8.8535e-06
ENSG00000278619   17   34953010   34970407     38       6  27148       3.4492   0.00028113       0.0019128        0.000247
ENSG00000273706   17   35289772   35306915     21       6  27148       1.1144      0.13254        0.071194         0.25691
ENSG00000275700   17   35301175   35419171     98      16  27148      0.41258      0.33996         0.19973         0.54698
ENSG00000278540   17   35436927   35771902    349      26  27148     0.074182      0.47043         0.36925          0.5026
