# ALPHA = 0.05
# NUMBER_OF_TESTS = 217

# _SET1_  VARIABLE = GO:0002262 (set)
# _SET1_  NGENES = 160
# _SET1_  P-VALUE = 2.15298e-05
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET3_   ENSG00000100968    14   24829879   24853810     45      12  41505      0.28004      0.33659    7.2164e-16      0.28004
_SET3_   ENSG00000151332    14   36762770   36794843     36       6  41505      -1.2116      0.86816    6.6613e-16      -1.2116
_SET3_   ENSG00000136352    14   36980597   36995354     20       6  41505      0.80156      0.17482    6.6613e-16      0.80156
_SET3_   ENSG00000125378    14   54411454   54430479     33      10  41505     -0.29427      0.55514    7.2164e-16     -0.29427
_SET3_   ENSG00000020577    14   55027835   55265033    481      84  41505     -0.77993      0.71282    6.6613e-16     -0.77993
_SET3_   ENSG00000100644    14   62157231   62219977     92      13  41505   -0.0079817      0.45516    7.1644e-16   -0.0079817
_SET3_   ENSG00000100650    14   70188617   70243722    107      16  41505     -0.15842      0.50474    7.2164e-16     -0.15842
_SET3_   ENSG00000080815    14   73598126   73695399    140      16  41505     -0.64981      0.69306    6.6613e-16     -0.64981
_SET3_   ENSG00000170348    14   75593172   75648315     61       6  41505     0.096766      0.39479    7.2164e-16     0.096766
_SET3_   ENSG00000156127    14   75983798   76018336     64      10  41505       4.5136   1.5918e-06    8.8818e-16       4.5136
_SET3_   ENSG00000100603    14   78178942   78232550    158      14  41505      -1.4987       0.9074    6.6613e-16      -1.4987
_SET3_   ENSG00000140090    14   92783925   92972825    637      46  41505      0.30011      0.29052    7.2164e-16      0.30011
_SET3_   ENSG00000100811    14  100699635  100754125     89      11  41505      0.82848      0.16255    6.6613e-16      0.82848
_SET3_   ENSG00000140105    14  100795127  100848142    138      10  41505       3.5933   8.6622e-05    8.8818e-16       3.5933
_SET3_   ENSG00000080824    14  102542079  102611036    102      12  41505       0.8715       0.1605    6.6613e-16       0.8715
_SET3_   ENSG00000142208    14  105230686  105267088     75      17  41505     -0.87659      0.76604    6.6613e-16     -0.87659
_SET3_   ENSG00000211898    14  106298099  106317010      4       3  41505     -0.16519      0.50818    7.2164e-16     -0.16519
_SET3_   ENSG00000159251    15   35077431   35092750     47      23  41505       1.0954      0.10719    6.6613e-16       1.0954
_SET3_   ENSG00000171262    15   38741328   38784911    104      15  41505      0.46454      0.27421    7.2164e-16      0.46454
_SET3_   ENSG00000172575    15   38775304   38862776    164      26  41505      0.78005      0.17605    6.6613e-16      0.78005
_SET3_   ENSG00000137801    15   39868280   39896667     40       6  41505      -1.7467      0.94689    6.6613e-16      -1.7467
_SET3_   ENSG00000128829    15   40221316   40332792    294      27  41505       1.9396     0.016442    6.6613e-16       1.9396
_SET3_   ENSG00000128917    15   41216538   41236271     18       7  41505       3.6218   8.4297e-05    8.8818e-16       3.6218
_SET3_   ENSG00000067369    15   43690259   43807926    183      11  41505      -1.1903      0.84683    6.6613e-16      -1.1903
_SET3_   ENSG00000166710    15   44998556   45016049     26       9  41505      -1.0766      0.83627    6.6613e-16      -1.0766
_SET3_   ENSG00000140285    15   49710434   49785972    160      15  41505      -1.4246      0.89426    6.6613e-16      -1.4246
_SET3_   ENSG00000170236    15   50781215   50843905    158      17  41505    -0.022735      0.43908    7.1471e-16    -0.022735
_SET3_   ENSG00000069974    15   55490164   55616311    287      26  41505    0.0071219      0.42194    7.1557e-16    0.0071219
_SET3_   ENSG00000140262    15   57205821   57596479    738      19  41505      0.53347       0.2083    6.6613e-16      0.53347
_SET3_   ENSG00000128918    15   58240622   58795065   1660     107  41505     -0.92422      0.71532    6.6613e-16     -0.92422
_SET3_   ENSG00000182718    15   60634333   60700082    135      24  41505      -1.3985      0.89037    6.6613e-16      -1.3985
_SET3_   ENSG00000069667    15   60775483   61526501   1710     160  41505       1.4244     0.037288    6.6613e-16       1.4244
_SET3_   ENSG00000185088    15   63413071   63455220    110      12  41505     -0.28816      0.55276    7.2164e-16     -0.28816
_SET3_   ENSG00000169032    15   66674175   66788994    225      18  41505       1.2061     0.084303    6.6613e-16       1.2061
_SET3_   ENSG00000166949    15   67351101   67492511    347      48  41505     -0.66919        0.678    6.6613e-16     -0.66919
_SET3_   ENSG00000255346    15   69302034   69360102     76      12  41505      -1.3226      0.88339    6.6613e-16      -1.3226
_SET3_   ENSG00000166173    15   71116469   71151496     44       9  41505      0.54281      0.24344    6.6613e-16      0.54281
_SET3_   ENSG00000278570    15   72079977   72115600     60      16  41505     0.012372       0.4465    7.1644e-16     0.012372
_SET3_   ENSG00000067225    15   72486370   72529160     52       9  41505     -0.95611      0.80093    6.6613e-16     -0.95611
_SET3_   ENSG00000103855    15   73971307   74011855     87      12  41505     -0.32986      0.56893    7.2164e-16     -0.32986
_SET3_   ENSG00000138623    15   74696630   74731299     80      17  41505      0.84474      0.16507    6.6613e-16      0.84474
_SET3_   ENSG00000198794    15   75244560   75318836    140      17  41505        1.061       0.1107    6.6613e-16        1.061
_SET3_   ENSG00000140403    15   78551428   78579538     63      13  41505       1.5183     0.046838    6.6613e-16       1.5183
_SET3_   ENSG00000103811    15   79208400   79246916     91      13  41505       4.5304   1.4196e-06    8.8818e-16       4.5304
_SET3_   ENSG00000172349    15   81446916   81611399    350      28  41505      -1.3063      0.86661    6.6613e-16      -1.3063
_SET3_   ENSG00000140538    15   88397982   88805022    635      48  41505      0.56125      0.20776    6.6613e-16      0.56125
_SET3_   ENSG00000182768    15   90803891   90824010     27       8  41505       2.5476    0.0034948    8.8818e-16       2.5476
_SET3_   ENSG00000140564    15   91406818   91431794     46       9  41505      -1.3014      0.87365    6.6613e-16      -1.3014
_SET3_   ENSG00000068305    15  100100622  100261693    204      20  41505       1.2563       0.0746    6.6613e-16       1.2563
_SET3_   ENSG00000005513    16    1026770    1041979     47      12  41505       -0.714      0.71209    6.6613e-16       -0.714
_SET3_   ENSG00000103313    16    3287027    3311633     65      11  41505     -0.86329      0.75609    6.6613e-16     -0.86329
_SET3_   ENSG00000178279    16   11356605   11368390     34       9  41505       6.6004    7.226e-12    8.8818e-16       6.6004
_SET3_   ENSG00000167191    16   19863013   19902489     81      15  41505     -0.31242      0.56167    7.2164e-16     -0.31242
_SET3_   ENSG00000077238    16   27319989   27381099    168      25  41505     -0.40006      0.59003    7.2164e-16     -0.40006
_SET3_   ENSG00000197272    16   28505683   28528372     33       6  41505      0.78114      0.17674    6.6613e-16      0.78114
_SET3_   ENSG00000197471    16   29669300   29687197     28       6  41505       2.2248    0.0089133    8.8818e-16       2.2248
_SET3_   ENSG00000103495    16   29812427   29827485      4       2  41505       2.0727     0.015081    8.8818e-16       2.0727
_SET3_   ENSG00000102882    16   30120426   30139827     10       5  41505       4.6383   9.4896e-07    8.8818e-16       4.6383
_SET3_   ENSG00000103496    16   31039210   31059296     19       3  41505       2.3704    0.0058774    8.8818e-16       2.3704
_SET3_   ENSG00000089280    16   31186459   31207926      6       2  41505       1.0441      0.11959    6.6613e-16       1.0441
_SET3_   ENSG00000103490    16   31207807   31219771      4       2  41505      0.25996      0.34748    7.2164e-16      0.25996
_SET3_   ENSG00000169900    16   31222283   31233456      6       3  41505       1.3775     0.064237    6.6613e-16       1.3775
_SET3_   ENSG00000140678    16   31361455   31399320     64      17  41505       3.3004   0.00027081    8.8818e-16       3.3004
_SET3_   ENSG00000069329    16   46685044   46728430     18       3  41505     -0.20666      0.53059    7.2164e-16     -0.20666
_SET3_   ENSG00000121274    16   50181822   50274221    118      12  41505     0.010986      0.43843    7.1644e-16     0.010986
_SET3_   ENSG00000167207    16   50722499   50771988     72      13  41505    -0.025985      0.44467    7.1471e-16    -0.025985
_SET3_   ENSG00000087250    16   56617986   56630000     45      11  41505     -0.73524      0.72455    6.6613e-16     -0.73524
_SET3_   ENSG00000006210    16   57401389   57423956     54      13  41505      0.24365      0.35283    7.2164e-16      0.24365
_SET3_   ENSG00000070729    16   57911244   58010032    272      49  41505      0.66012      0.19861    6.6613e-16      0.66012
_SET3_   ENSG00000179776    16   66395525   66443687    105      22  41505    -0.052238      0.45316    7.1471e-16    -0.052238
_SET3_   ENSG00000102974    16   67591370   67678080     26       7  41505      0.37731      0.31018    7.2164e-16      0.37731
_SET3_   ENSG00000062038    16   68665092   68766371    236      19  41505       2.7119    0.0018309    8.8818e-16       2.7119
_SET3_   ENSG00000132604    16   69384470   69447474     64      14  41505       1.3187      0.07153    6.6613e-16       1.3187
_SET3_   ENSG00000102908    16   69593997   69743569    223      18  41505      -1.1004      0.82144    6.6613e-16      -1.1004
_SET3_   ENSG00000208017    16   69961984   69972083     27       4  41505      -1.2159      0.85874    6.6613e-16      -1.2159
_SET3_   ENSG00000223496    16   70275681   70290843      4       3  41505      -1.3347      0.88713    6.6613e-16      -1.3347
_SET3_   ENSG00000157368    16   70608798   70699585    202      19  41505       0.6989      0.18639    6.6613e-16       0.6989
_SET3_   ENSG00000178573    16   79614740   79639634     54      20  41505      0.73557      0.18907    6.6613e-16      0.73557
_SET3_   ENSG00000166454    16   81064447   81085955     31       6  41505      -1.2431      0.87515    6.6613e-16      -1.2431
_SET3_   ENSG00000197943    16   81807884   82001290    985      82  41505      0.38899      0.24357    7.2164e-16      0.38899
_SET3_   ENSG00000140968    16   85927722   85961212    127      18  41505       1.4736     0.050652    6.6613e-16       1.4736
_SET3_   ENSG00000103257    16   87858629   87908113    223      29  41505      0.76103      0.17186    6.6613e-16      0.76103
_SET3_   ENSG00000179588    16   88514688   88608439    285      35  41505      0.34291      0.29761    7.2164e-16      0.34291
_SET3_   ENSG00000051523    16   88704683   88722491     61      20  41505       2.3574    0.0059295    8.8818e-16       2.3574
_SET3_   ENSG00000167711    17    1641130    1663559     63      13  41505       1.3869     0.061523    6.6613e-16       1.3869
_SET3_   ENSG00000267200    17    1948202    1958302     21       8  41505       1.6154      0.04019    6.6613e-16       1.6154
_SET3_   ENSG00000267195    17    1948565    1958674     23       8  41505       1.5193      0.04883    6.6613e-16       1.5193
_SET3_   ENSG00000127804    17    2303856    2420185    179      30  41505       2.3857    0.0053432    8.8818e-16       2.3857
_SET3_   ENSG00000141480    17    4608891    4629794     65      14  41505     -0.38926      0.59439    7.2164e-16     -0.38926
_SET3_   ENSG00000161929    17    5107215    5143155     77      12  41505     -0.47915      0.62755    7.2164e-16     -0.47915
_SET3_   ENSG00000108561    17    5331097    5357150     48      11  41505     -0.64281      0.69404    6.6613e-16     -0.64281
_SET3_   ENSG00000005100    17    5339237    5377302     60      14  41505     -0.70844      0.71457    6.6613e-16     -0.70844
_SET3_   ENSG00000091592    17    5397735    5527744    468      23  41505       1.5049     0.042293    6.6613e-16       1.5049
_SET3_   ENSG00000199053    17    7121616    7131698     11       4  41505      0.40699      0.29524    7.2164e-16      0.40699
_SET3_   ENSG00000132507    17    7205318    7220782     30       8  41505      0.37847      0.29814    7.2164e-16      0.37847
_SET3_   ENSG00000181222    17    7382685    7422933    146      15  41505      -0.2909      0.54983    7.2164e-16      -0.2909
_SET3_   ENSG00000161955    17    7456609    7469925     25       9  41505       1.0151      0.12383    6.6613e-16       1.0151
_SET3_   ENSG00000129245    17    7489548    7523215     38       9  41505       1.7028     0.031804    6.6613e-16       1.7028
_SET3_   ENSG00000141510    17    7560097    7595856     85      22  41505      -1.0177         0.81    6.6613e-16      -1.0177
_SET3_   ENSG00000179593    17    7937352    7957452     84      19  41505     -0.43757      0.61267    7.2164e-16     -0.43757
_SET3_   ENSG00000179477    17    7970954    7996034     64      17  41505     -0.71108      0.70881    6.6613e-16     -0.71108
_SET3_   ENSG00000161970    17    8275834    8291531     31       6  41505       0.1485      0.38176    7.2164e-16       0.1485
_SET3_   ENSG00000141052    17   12564207   12677266    272      41  41505       1.0564      0.10698    6.6613e-16       1.0564
_SET3_   ENSG00000221926    17   15526274   15592625     79      13  41505     -0.49681      0.63451    7.2164e-16     -0.49681
_SET3_   ENSG00000170425    17   15843444   15884060     47       9  41505      0.24692      0.34623    7.2164e-16      0.24692
_SET3_   ENSG00000141027    17   15927379   16126499    240       7  41505     0.037426      0.40743    7.1471e-16     0.037426
_SET3_   ENSG00000207839    17   17712150   17722245      7       4  41505     -0.14256      0.50054    7.2164e-16     -0.14256
_SET3_   ENSG00000171916    17   18375051   18403259      1       1  41505      -1.0437      0.82144    6.6613e-16      -1.0437
_SET3_   ENSG00000170298    17   20347708   20375852      4       3  41505       1.5439     0.046417    6.6613e-16       1.5439
_SET3_   ENSG00000168961    17   25951824   25981586     64      10  41505      0.55963      0.23788    6.6613e-16      0.55963
_SET3_   ENSG00000007171    17   26078792   26132555    139      29  41505      0.68091      0.19747    6.6613e-16      0.68091
_SET3_   ENSG00000283819    17   27183551   27193636     14       3  41505      0.13346      0.39764    7.2164e-16      0.13346
_SET3_   ENSG00000108576    17   28516337   28568020     67      15  41505       1.8725     0.021109    6.6613e-16       1.8725
_SET3_   ENSG00000176208    17   29153984   29227887    125       5  41505       1.8455     0.023552    6.6613e-16       1.8455
_SET3_   ENSG00000181481    17   29293002   29331929     44       5  41505       1.2809     0.099232    6.6613e-16       1.2809
_SET3_   ENSG00000108702    17   32682347   32695252     50       9  41505      0.34892      0.31595    7.2164e-16      0.34892
_SET3_   ENSG00000270647    17   34131486   34196619     70       6  41505      0.33905      0.32395    7.2164e-16      0.33905
_SET3_   ENSG00000271503    17   34193495   34212797     32       5  41505      0.51543      0.27309    6.6613e-16      0.51543
_SET3_   ENSG00000277632    17   34410602   34422515     34       6  41505     -0.23801      0.53538    7.2164e-16     -0.23801
_SET3_   ENSG00000275410    17   36041434   36110050    157      41  41505      -0.1047      0.47258    7.2164e-16      -0.1047
_SET3_   ENSG00000125691    17   36999113   37015017     34      11  41505     -0.36365      0.58869    7.2164e-16     -0.36365
_SET3_   ENSG00000125686    17   37555538   37612525     76       6  41505      -1.0032      0.80402    6.6613e-16      -1.0032
_SET3_   ENSG00000141736    17   37839167   37891679     39       8  41505       1.6794     0.033906    6.6613e-16       1.6794
_SET3_   ENSG00000131759    17   38460432   38518895     32      10  41505      0.27794      0.35026    7.2164e-16      0.27794
_SET3_   ENSG00000126353    17   38705021   38726724     16       9  41505      0.57864      0.23899    6.6613e-16      0.57864
_SET3_   ENSG00000128422    17   39770694   39786094     13       6  41505     0.058826      0.42184    7.1471e-16     0.058826
_SET3_   ENSG00000108771    17   40248422   40269732     42      10  41505       1.7087     0.033786    6.6613e-16       1.7087
_SET3_   ENSG00000108773    17   40260129   40278385     34       7  41505       1.9806     0.017396    6.6613e-16       1.9806
_SET3_   ENSG00000173757    17   40346194   40445651     60      11  41505       5.1426   5.9492e-08    8.8818e-16       5.1426
_SET3_   ENSG00000168610    17   40460342   40545558    115      10  41505       7.8133    7.375e-16    8.8818e-16       7.8133
_SET3_   ENSG00000131477    17   40905465   40920059      8       5  41505      0.74725      0.18643    6.6613e-16      0.74725
_SET3_   ENSG00000183978    17   40942165   40955722      1       1  41505      0.82831      0.23412    6.6613e-16      0.82831
_SET3_   ENSG00000012048    17   41191312   41327262    238      12  41505      0.21875      0.33886    7.2164e-16      0.21875
_SET3_   ENSG00000184988    17   41358854   41377061     15       3  41505      -1.1199      0.83519    6.6613e-16      -1.1199
_SET3_   ENSG00000180336    17   42728772   42772676     38      10  41505        1.596      0.04109    6.6613e-16        1.596
_SET3_   ENSG00000256762    17   44071616   44082060     45       7  41505       2.4085    0.0052981    8.8818e-16       2.4085
_SET3_   ENSG00000108379    17   44834872   44915520    113      24  41505        2.402    0.0051829    8.8818e-16        2.402
_SET3_   ENSG00000073861    17   45805602   45828488     54      12  41505       4.2818   4.9874e-06    8.8818e-16       4.2818
_SET3_   ENSG00000159210    17   47001678   47027204     74       8  41505     -0.81039      0.74098    6.6613e-16     -0.81039
_SET3_   ENSG00000159217    17   47069747   47138507     88      14  41505       1.6008     0.038824    6.6613e-16       1.6008
_SET3_   ENSG00000167085    17   47476411   47497267     34      13  41505      -1.5396      0.91904    6.6613e-16      -1.5396
_SET3_   ENSG00000005884    17   48128332   48172845     91      15  41505       2.8128    0.0016073    8.8818e-16       2.8128
_SET3_   ENSG00000141232    17   48934584   48950339     23       6  41505     -0.12933      0.49284    7.2164e-16     -0.12933
_SET3_   ENSG00000183691    17   54666060   54677972      8       4  41505      0.50306      0.26016    6.6613e-16      0.50306
_SET3_   ENSG00000121053    17   56265087   56287535     37      14  41505       2.2772    0.0081086    8.8818e-16       2.2772
_SET3_   ENSG00000284190    17   57913627   57923698      7       4  41505       5.7857   1.7063e-09    8.8818e-16       5.7857
_SET3_   ENSG00000108443    17   57965407   58032935     77       7  41505        5.779   1.4758e-09    8.8818e-16        5.779
_SET3_   ENSG00000178607    17   62111440   62213179    107      16  41505      -1.8868      0.95878    6.6613e-16      -1.8868
_SET3_   ENSG00000108654    17   62489372   62509317     31       7  41505      -1.6942      0.94518    6.6613e-16      -1.6942
_SET3_   ENSG00000168646    17   63519681   63562766     74      18  41505     0.013425      0.43305    7.1644e-16     0.013425
_SET3_   ENSG00000125398    17   70112161   70127557     17       6  41505      -1.1777      0.85014    6.6613e-16      -1.1777
_SET3_   ENSG00000125457    17   73257309   73272312     21       3  41505       2.0773     0.013475    8.8818e-16       2.0773
_SET3_   ENSG00000132471    17   73836780   73857588     53      10  41505        3.091    0.0006129    8.8818e-16        3.091
_SET3_   ENSG00000176170    17   74367665   74388941     50      16  41505       2.1848     0.010154    8.8818e-16       2.1848
_SET3_   ENSG00000187997    17   76137466   76167378    107      24  41505     -0.21257      0.52087    7.2164e-16     -0.21257
_SET3_   ENSG00000173918    17   77013896   77050870     68      10  41505     -0.32444      0.57579    7.2164e-16     -0.32444
_SET3_   ENSG00000141543    17   78103168   78125950     59      12  41505     -0.37399       0.5861    7.2164e-16     -0.37399
_SET3_   ENSG00000207736    17   79094076   79104173     31      10  41505       1.5899     0.041399    6.6613e-16       1.5899
_SET3_   ENSG00000184009    17   79471439   79495873     86      13  41505       1.6863     0.032446    6.6613e-16       1.6863
_SET3_   ENSG00000185359    17   79645356   79675168     91       9  41505     -0.42577      0.61085    7.2164e-16     -0.42577
_SET3_   ENSG00000141433    18     899872     917173     57      20  41505     -0.28612      0.55096    7.2164e-16     -0.28612
_SET3_   ENSG00000101605    18    3061805    3224966    545      54  41505      -1.5326      0.90356    6.6613e-16      -1.5326
_SET3_   ENSG00000067900    18   18521867   18696774     68       9  41505      -2.1158      0.97728    8.8818e-16      -2.1158
_SET3_   ENSG00000283927    18   19400659   19410746     12       5  41505      0.50775      0.26977    6.6613e-16      0.50775
_SET3_   ENSG00000141448    18   19744550   19787491     27      12  41505     -0.38817      0.60166    7.2164e-16     -0.38817
_SET3_   ENSG00000101782    18   21028251   21071567     80      12  41505     -0.58069      0.66598    6.6613e-16     -0.58069
_SET3_   ENSG00000154059    18   22001598   22038495     91      12  41505     -0.36417      0.59115    7.2164e-16     -0.36417
_SET3_   ENSG00000101489    18   34818003   35150790    695      74  41505      0.62415      0.18884    6.6613e-16      0.62415
_SET3_   ENSG00000175387    18   45330328   45462517    167      13  41505      -1.8696      0.95337    6.6613e-16      -1.8696
_SET3_   ENSG00000134030    18   46060402   46394588    824      91  41505     -0.36903      0.54041    7.2164e-16     -0.36903
_SET3_   ENSG00000172175    18   56333697   56426709    177      17  41505       5.5436    5.538e-09    8.8818e-16       5.5436
_SET3_   ENSG00000183287    18   57093171   57369894    899      65  41505       2.4562    0.0029742    8.8818e-16       2.4562
_SET3_   ENSG00000166396    18   61415169   61477610    164      20  41505      -1.9809      0.96599    6.6613e-16      -1.9809
_SET3_   ENSG00000150637    18   67493394   67634039    302      35  41505       2.2647    0.0071289    8.8818e-16       2.2647
_SET3_   ENSG00000197971    18   74685783   74850639    607      81  41505       1.5341     0.038374    6.6613e-16       1.5341
_SET3_   ENSG00000070388    19     634879     649373     67      19  41505       -1.483      0.90788    6.6613e-16       -1.483
_SET3_   ENSG00000172232    19     820097     837018     55      15  41505      0.61654      0.21779    6.6613e-16      0.61654
_SET3_   ENSG00000197561    19     846014     861247     32      14  41505       2.5912    0.0030367    8.8818e-16       2.5912
_SET3_   ENSG00000064666    19    1021585    1044067    104      22  41505       1.9304     0.018358    6.6613e-16       1.9304
_SET3_   ENSG00000099622    19    1254383    1279879     25       6  41505     -0.37623      0.59499    7.2164e-16     -0.37623
_SET3_   ENSG00000071626    19    1402568    1440686     35       8  41505     -0.41877      0.62651    7.2164e-16     -0.41877
_SET3_   ENSG00000104899    19    2244308    2257072     32      15  41505     -0.17615       0.5293    7.2164e-16     -0.17615
_SET3_   ENSG00000167658    19    3971054    3990461     26       8  41505        -1.27      0.87258    6.6613e-16        -1.27
_SET3_   ENSG00000126934    19    4085319    4129119     80      18  41505       1.3136     0.070305    6.6613e-16       1.3136
_SET3_   ENSG00000105246    19    4224520    4242525     47      13  41505      -2.7655      0.99549    8.8818e-16      -2.7655
_SET3_   ENSG00000167664    19    4287224    4307428     66      15  41505     -0.88039      0.76239    6.6613e-16     -0.88039
_SET3_   ENSG00000127666    19    4810944    4836724     76      12  41505      0.98342       0.1259    6.6613e-16      0.98342
_SET3_   ENSG00000125730    19    6672715    6735573    216      37  41505       4.2688   4.2345e-06    8.8818e-16       4.2688
_SET3_   ENSG00000066044    19    8018457    8075543     79       9  41505       1.4077      0.05946    6.6613e-16       1.4077
_SET3_   ENSG00000130816    19   10239018   10346962    166      20  41505      0.57339      0.22656    6.6613e-16      0.57339
_SET3_   ENSG00000105397    19   10456209   10496284     91      17  41505       3.8944   2.7013e-05    8.8818e-16       3.8944
_SET3_   ENSG00000130164    19   11195138   11249496    178      24  41505       3.1992   0.00036718    8.8818e-16       3.1992
_SET3_   ENSG00000130173    19   11343126   11357619     19       6  41505     -0.41968       0.6171    7.2164e-16     -0.41968
_SET3_   ENSG00000179218    19   13044392   13060303     10       5  41505       1.3838     0.064184    6.6613e-16       1.3838
_SET3_   ENSG00000104998    19   14137574   14169030     53      10  41505      -2.3647      0.98696    8.8818e-16      -2.3647
_SET3_   ENSG00000105085    19   16680718   16744873     50      12  41505        3.941   2.3541e-05    8.8818e-16        3.941
_SET3_   ENSG00000188039    19   16825658   16933774    219      32  41505       2.8369    0.0012891    8.8818e-16       2.8369
_SET3_   ENSG00000096996    19   18164805   18214754    168      23  41505        4.453   1.8278e-06    8.8818e-16        4.453
_SET3_   ENSG00000254858    19   18299028   18312758     35       6  41505       6.5018    1.425e-11    8.8818e-16       6.5018
_SET3_   ENSG00000207821    19   19540872   19550967     10       3  41505       0.9822      0.13319    6.6613e-16       0.9822
_SET3_   ENSG00000105185    19   33067096   33083359     26       8  41505      -2.0296      0.97086    8.8818e-16      -2.0296
_SET3_   ENSG00000130881    19   33663509   33704770    105      19  41505      -1.3183      0.87797    6.6613e-16      -1.3183
_SET3_   ENSG00000245848    19   33785840   33798440     22       5  41505       0.5776      0.24159    6.6613e-16       0.5776
_SET3_   ENSG00000153879    19   33859591   33878592     28      10  41505      0.43928      0.27946    7.2164e-16      0.43928
_SET3_   ENSG00000105220    19   34845385   34898318     74      13  41505      0.19626      0.37338    7.2164e-16      0.19626
_SET3_   ENSG00000105707    19   35526410   35562477    106      19  41505      0.71923      0.19294    6.6613e-16      0.71923
_SET3_   ENSG00000185897    19   35844362   35856391     46      16  41505      -1.4738      0.90653    6.6613e-16      -1.4738
_SET3_   ENSG00000126262    19   35929809   35947669     49      16  41505      -1.6365      0.93234    6.6613e-16      -1.6365
_SET3_   ENSG00000105672    19   36127647   36140773     20       5  41505       1.4131     0.060606    6.6613e-16       1.4131
_SET3_   ENSG00000011600    19   36390303   36404197     22       6  41505      0.49869      0.28428    7.2164e-16      0.49869
_SET3_   ENSG00000178934    19   39274840   39287394     43       5  41505      -1.1222      0.83538    6.6613e-16      -1.1222
_SET3_   ENSG00000182393    19   39782047   39794313     32       5  41505      0.34645       0.3563    7.2164e-16      0.34645
_SET3_   ENSG00000128016    19   39892487   39905052     12       5  41505     -0.92449      0.78537    6.6613e-16     -0.92449
_SET3_   ENSG00000105329    19   41802492   41864827     94      16  41505       2.4244    0.0048899    8.8818e-16       2.4244
_SET3_   ENSG00000028277    19   42585262   42705737     33       7  41505       -1.699      0.94315    6.6613e-16       -1.699
_SET3_   ENSG00000105723    19   42725377   42751777      8       4  41505      -1.7489       0.9498    6.6613e-16      -1.7489
_SET3_   ENSG00000189377    19   42927430   42952098     16       4  41505      -1.4425      0.90986    6.6613e-16      -1.4425
_SET3_   ENSG00000183668    19   43710943   43778682    273      14  41505      -1.5651       0.9138    6.6613e-16      -1.5651
_SET3_   ENSG00000273777    19   45000729   45038811    113      22  41505     -0.89337      0.76622    6.6613e-16     -0.89337
_SET3_   ENSG00000069399    19   45245962   45268301     32       9  41505         1.38     0.067063    6.6613e-16         1.38
_SET3_   ENSG00000104856    19   45499719   45546450     70      19  41505     -0.60184       0.6708    6.6613e-16     -0.60184
_SET3_   ENSG00000211580    19   46517190   46527307     20       6  41505       3.3354   0.00025174    8.8818e-16       3.3354
_SET3_   ENSG00000105287    19   47172532   47225384     91      14  41505      0.27638      0.33041    7.2164e-16      0.27638
_SET3_   ENSG00000197405    19   47788280   47830323    101      12  41505      0.81423       0.1668    6.6613e-16      0.81423
_SET3_   ENSG00000134815    19   47847572   47890961    119      14  41505       2.1167      0.01231    8.8818e-16       2.1167
_SET3_   ENSG00000105483    19   48679027   48764203    313      31  41505      -1.0914      0.81251    6.6613e-16      -1.0914
_SET3_   ENSG00000063176    19   49117548   49138974     26       5  41505     -0.90639      0.78705    6.6613e-16     -0.90639
_SET3_   ENSG00000105550    19   49253781   49266590     32      13  41505       3.2194   0.00037035    8.8818e-16       3.2194
_SET3_   ENSG00000087074    19   49370469   49384316     58       7  41505        1.318     0.071072    6.6613e-16        1.318
_SET3_   ENSG00000104852    19   49583676   49616862     42      14  41505     -0.64414      0.69015    6.6613e-16     -0.64414
_SET3_   ENSG00000126456    19   50157826   50174132     15       5  41505       1.3476     0.069309    6.6613e-16       1.3476
_SET3_   ENSG00000161643    19   50467857   50484076     83       8  41505      -1.6428      0.93315    6.6613e-16      -1.6428
_SET3_   ENSG00000131408    19   50827910   50891645    101      14  41505      0.63333      0.21011    6.6613e-16      0.63333
_SET3_   ENSG00000142515    19   51353171   51369020     98      21  41505      0.09207      0.40138    7.2164e-16      0.09207
_SET3_   ENSG00000167754    19   51441559   51461349     77      23  41505      0.37554      0.29774    7.2164e-16      0.37554
_SET3_   ENSG00000169035    19   51474724   51492355     55      16  41505      -1.0654      0.81901    6.6613e-16      -1.0654
_SET3_   ENSG00000208008    19   52191507   52201592     22       9  41505      0.66403      0.21295    6.6613e-16      0.66403
_SET3_   ENSG00000207738    19   54205707   54215793     44      15  41505     -0.56158      0.65874    6.6613e-16     -0.56158
_SET3_   ENSG00000142405    19   54291995   54332657    154      28  41505     -0.32335      0.55949    7.2164e-16     -0.32335
_SET3_   ENSG00000170889    19   54699677   54757862    215      31  41505       1.5637     0.039679    6.6613e-16       1.5637
_SET3_   ENSG00000131042    19   54772666   54790039     54       9  41505     -0.40003      0.59499    7.2164e-16     -0.40003
_SET3_   ENSG00000187116    19   54813353   54829436     46       6  41505     -0.73055      0.71697    6.6613e-16     -0.73055
_SET3_   ENSG00000239998    19   55079387   55106752     85      11  41505       -1.002      0.81389    6.6613e-16       -1.002
_SET3_   ENSG00000104972    19   55123612   55154473    115      16  41505      0.12905      0.38835    7.2164e-16      0.12905
_SET3_   ENSG00000189013    19   55310065   55330972     32       7  41505       0.5219       0.2498    6.6613e-16       0.5219
_SET3_   ENSG00000022556    19   55459498   55517510    207      29  41505       1.1704     0.087908    6.6613e-16       1.1704
_SET3_   ENSG00000133247    19   55846221   55864489     38       9  41505       -2.136      0.97728    8.8818e-16       -2.136
